,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest,Close_MA20,Close_MA50,close_gt_ma50,ma20_rising,close_gt_ma20,Volume_MA50,Volume/MA50,volume_pct,vol_ge_1.85x_ma50,vol_ge_90pct,vol_ge_90pct_last_5days,vol_ge_90pct_last_10days,risk_off_score,risk_off_level
326,2022-05-26,M (Jun 2022),28.5,28.65,27.75,28.21,28.0636,-0.4223,69409,0,111667,29.611,26.5178,True,False,False,87329.1,0.79479806845599,26.58730158730159,False,False,0.0,1.0,1,GREEN
327,2022-05-27,M (Jun 2022),28.25,28.4,26.75,26.8,26.8678,-1.1958,69676,0,109444,29.386000000000003,26.504,True,False,False,87144.22,0.799548151328912,26.984126984126984,False,False,0.0,1.0,1,GREEN
328,2022-05-31,M (Jun 2022),26.7,28.25,26.2,26.42,26.4123,-0.4555,100399,0,98252,29.164499999999997,26.5204,False,False,False,87662.24,1.1452935722381723,69.04761904761905,False,False,0.0,1.0,0,GREEN
329,2022-06-01,M (Jun 2022),26.45,27.86,25.75,26.25,26.1937,-0.2186,90632,0,93019,29.0385,26.5374,False,False,False,87988.94,1.0300385480266043,57.936507936507944,False,False,0.0,1.0,0,GREEN
330,2022-06-02,M (Jun 2022),26.3,26.55,25.1,25.6,25.6001,-0.5936,66387,0,89313,29.016,26.551399999999997,False,False,False,88128.66,0.7532963737335845,21.03174603174603,False,False,0.0,1.0,0,GREEN
331,2022-06-03,M (Jun 2022),25.5,26.7,25.43,26.03,25.9627,0.3626,73232,0,85281,28.770000000000003,26.57,False,False,False,88104.76,0.8311923215045363,31.349206349206348,False,False,0.0,0.0,0,GREEN
332,2022-06-06,M (Jun 2022),26.0,26.16,25.15,25.65,25.5854,-0.3773,61812,25,79175,28.5125,26.598000000000003,False,False,False,88054.96,0.7019706783127264,14.285714285714285,False,False,0.0,0.0,0,GREEN
333,2022-06-07,M (Jun 2022),25.6,26.45,24.64,24.85,24.6805,-0.9049,67154,35,72346,28.052500000000002,26.622999999999998,False,False,False,87901.16,0.7639717155040957,22.61904761904762,False,False,0.0,0.0,0,GREEN
334,2022-06-08,M (Jun 2022),24.85,25.4,24.5,24.77,24.6993,0.0188,61986,0,63906,27.666000000000004,26.6594,False,False,False,87639.16,0.7072865600263626,15.476190476190476,False,False,0.0,0.0,0,GREEN
335,2022-06-09,M (Jun 2022),24.75,26.51,24.39,26.27,26.4245,1.7252,69182,0,56224,27.3995,26.747799999999998,False,False,False,87498.34,0.7906664286431034,25.793650793650798,False,False,0.0,0.0,0,GREEN
336,2022-06-10,M (Jun 2022),26.35,29.35,26.15,28.15,28.2892,1.8647,96287,100,49665,27.232,26.871,True,False,True,88040.32,1.0936693551318304,67.06349206349206,False,False,0.0,0.0,2,YELLOW
337,2022-06-13,M (Jun 2022),28.35,33.95,28.35,33.39,33.4687,5.1795,92345,0,36213,27.4515,27.076800000000002,True,True,True,88410.04,1.04450806718332,60.71428571428571,False,False,0.0,0.0,3,YELLOW
338,2022-06-14,M (Jun 2022),33.3,33.55,32.0,33.0,32.5815,-0.8872,62670,0,22758,27.708999999999996,27.287200000000002,True,True,True,88228.78,0.710312439999737,17.46031746031746,False,False,0.0,0.0,3,YELLOW
339,2022-06-15,M (Jun 2022),32.9,33.1,32.2,32.25,31.0,-1.5815,1165,0,21901,27.999000000000002,27.5102,True,True,True,87118.86,0.013372534948230498,3.1746031746031744,False,False,0.0,0.0,3,YELLOW
340,2022-06-16,N (Jul 2022),29.7,32.75,29.15,32.05,31.9206,1.89,119926,0,139880,28.246500000000005,27.694200000000002,True,True,True,87972.72,1.3632180521416184,84.52380952380952,False,False,0.0,0.0,3,YELLOW
341,2022-06-17,N (Jul 2022),32.0,32.25,30.55,30.9,30.902,-1.0186,86139,0,126698,28.334000000000003,27.8312,True,True,True,87752.48,0.981613283180145,55.55555555555556,False,False,0.0,0.0,3,YELLOW
342,2022-06-21,N (Jul 2022),30.75,32.1,29.15,30.05,30.3228,-0.5792,98104,0,124030,28.3615,27.9702,True,True,True,88230.54,1.1119052427878149,69.04761904761905,False,False,0.0,0.0,3,YELLOW
343,2022-06-22,N (Jul 2022),30.1,31.4,28.9,29.15,29.0105,-1.3123,92960,0,119358,28.3765,28.0952,True,True,True,88878.76,1.045919182490845,62.698412698412696,False,False,0.0,0.0,3,YELLOW
344,2022-06-23,N (Jul 2022),29.15,29.8,28.65,29.2,29.0073,-0.0032,77289,0,118057,28.3745,28.1846,True,False,True,88937.4,0.8690269785264693,44.84126984126984,False,False,0.0,0.0,2,YELLOW
345,2022-06-24,N (Jul 2022),29.1,29.2,28.0,28.35,28.4774,-0.5299,70533,0,115796,28.367,28.253599999999995,True,False,False,88776.68,0.7944991860475071,30.555555555555557,False,False,0.0,0.0,1,GREEN
346,2022-06-27,N (Jul 2022),28.29,28.81,27.35,27.4,27.4118,-1.0656,71956,0,110641,28.3265,28.344,False,False,False,88760.74,0.810673728046882,32.142857142857146,False,False,0.0,0.0,0,GREEN
347,2022-06-28,N (Jul 2022),27.45,28.6,26.87,28.49,28.3331,0.9213,72145,0,105908,28.411,28.441599999999998,True,True,True,88843.22,0.812048460197638,32.93650793650794,False,False,0.0,0.0,3,YELLOW
348,2022-06-29,N (Jul 2022),28.55,29.15,28.0,28.08,28.3335,0.0004,59543,0,105890,28.494,28.5502,False,True,False,89062.44,0.668553432850032,12.698412698412698,False,False,0.0,0.0,1,GREEN
349,2022-06-30,N (Jul 2022),28.1,29.95,28.0,28.83,28.5623,0.2288,90757,0,101775,28.623,28.6948,True,True,True,89766.42,1.0110350841662172,59.92063492063492,False,False,0.0,0.0,3,YELLOW
350,2022-07-01,N (Jul 2022),28.8,29.65,27.55,27.8,27.689,-0.8733,83790,0,98419,28.732999999999997,28.8458,False,True,False,91424.46,0.916494338604789,54.36507936507936,False,False,0.0,0.0,1,GREEN
351,2022-07-05,N (Jul 2022),27.8,29.75,27.5,27.85,27.7261,0.0371,93825,50,90482,28.823999999999995,28.9048,False,True,False,91033.1,1.0306690643293484,65.07936507936508,False,False,0.0,0.0,1,GREEN
352,2022-07-06,N (Jul 2022),27.82,28.4,26.95,27.27,27.1987,-0.5274,62358,0,87249,28.904999999999994,28.8852,False,True,False,89099.36,0.6998703469923914,17.46031746031746,False,False,0.0,0.0,1,GREEN
353,2022-07-07,N (Jul 2022),27.2,27.55,26.4,26.9,26.85,-0.3487,62972,0,83766,29.0075,28.8814,False,True,False,86858.32,0.7249967533334745,18.650793650793652,False,False,0.0,0.0,1,GREEN
354,2022-07-08,N (Jul 2022),26.85,27.3,25.79,26.05,26.049,-0.801,76409,0,78666,29.071499999999997,28.7804,False,True,False,85759.38,0.890969594229809,43.25396825396825,False,False,0.0,0.0,1,GREEN
355,2022-07-11,N (Jul 2022),26.0,27.27,26.0,27.1,27.186,1.137,62784,0,70998,29.113,28.7254,False,True,False,84460.92,0.7433497054022145,18.650793650793652,False,False,0.0,0.0,1,GREEN
356,2022-07-12,N (Jul 2022),27.1,27.86,26.32,27.4,27.3879,0.2019,62823,0,63760,29.075499999999998,28.6904,False,False,False,83410.86,0.7531753059493692,19.047619047619047,False,False,0.0,0.0,0,GREEN
357,2022-07-13,N (Jul 2022),27.4,28.8,26.5,27.26,26.8636,-0.5243,81834,0,55261,28.769,28.6096,False,False,False,82676.96,0.9898041727707453,52.38095238095239,False,False,0.0,0.0,0,GREEN
358,2022-07-14,N (Jul 2022),27.25,28.65,26.83,26.9,26.8663,0.0027,76371,0,49324,28.464,28.5306,False,False,False,81651.3,0.935331096994169,42.46031746031746,False,False,0.0,0.0,0,GREEN
359,2022-07-15,N (Jul 2022),26.9,27.3,25.1,25.35,25.2066,-1.6597,62282,0,43201,28.119,28.4622,False,False,False,80746.44,0.7713281229488259,16.666666666666664,False,False,0.0,0.0,0,GREEN
360,2022-07-18,N (Jul 2022),25.2,26.13,24.77,25.6,25.7016,0.495,57566,0,36414,27.796499999999998,28.453199999999995,False,False,False,79625.9,0.7229557216935696,10.714285714285714,False,False,0.0,0.0,0,GREEN
361,2022-07-19,N (Jul 2022),25.55,25.65,24.33,24.6,24.83,-0.8716,52461,0,26977,27.4815,28.3262,False,False,False,77790.6,0.6743873938496424,6.746031746031746,False,False,0.0,0.0,0,GREEN
362,2022-07-20,N (Jul 2022),24.7,24.85,24.0,24.5,24.37,-0.46,1373,0,26745,27.204,28.2002,False,False,False,74967.52,0.018314598108620905,3.968253968253968,False,False,0.0,0.0,0,GREEN
363,2022-07-21,Q (Aug 2022),26.45,26.75,25.69,25.88,25.7437,-0.5247,75442,0,158001,27.0405,28.0368,False,False,False,74350.16,1.0146851062593543,41.269841269841265,False,False,0.0,0.0,0,GREEN
364,2022-07-22,Q (Aug 2022),25.95,26.4,25.4,25.58,25.5044,-0.2393,85664,0,152305,26.859499999999997,27.898400000000002,False,False,False,74309.4,1.152801664392392,55.158730158730165,False,False,0.0,0.0,0,GREEN
365,2022-07-25,Q (Aug 2022),25.6,25.95,25.0,25.4,25.2141,-0.2903,76309,0,148938,26.712,27.7744,False,False,False,73756.46,1.034607680466226,42.06349206349206,False,False,0.0,0.0,0,GREEN
366,2022-07-26,Q (Aug 2022),25.45,26.35,25.3,25.7,25.9513,0.7372,86202,0,142484,26.627,27.6584,False,False,False,73678.48,1.1699752763629219,55.952380952380956,False,False,0.0,0.0,0,GREEN
367,2022-07-27,Q (Aug 2022),25.7,25.71,24.45,25.0,25.0001,-0.9512,84921,0,140474,26.452499999999997,27.578400000000002,False,False,False,74033.8,1.14705715497516,54.761904761904766,False,False,0.0,0.0,0,GREEN
368,2022-07-28,Q (Aug 2022),25.05,25.15,23.45,23.49,23.667,-1.3331,96085,0,133452,26.223000000000003,27.4912,False,False,False,74772.4,1.2850329800835603,68.65079365079364,False,False,0.0,0.0,0,GREEN
369,2022-07-29,Q (Aug 2022),23.45,23.9,23.3,23.41,23.4158,-0.2512,82583,0,132201,25.951999999999998,27.4304,False,False,False,75358.64,1.0958663797541994,53.57142857142857,False,False,0.0,0.0,0,GREEN
370,2022-08-01,Q (Aug 2022),23.35,24.4,23.35,24.18,24.2144,0.7986,80566,0,125798,25.770999999999997,27.372,False,False,False,76949.22,1.0470021658439164,50.0,False,False,0.0,0.0,0,GREEN
371,2022-08-02,Q (Aug 2022),24.2,25.25,23.65,24.63,24.6115,0.3971,98042,0,115902,25.609999999999996,27.281599999999997,False,False,False,75902.34,1.2916861324696973,70.23809523809523,False,False,0.0,0.0,0,GREEN
372,2022-08-03,Q (Aug 2022),24.55,24.78,23.0,23.2,23.1634,-1.4481,75359,0,110630,25.4065,27.1556,False,False,False,74895.3,1.0061913097350568,39.285714285714285,False,False,0.0,0.0,0,GREEN
373,2022-08-04,Q (Aug 2022),23.25,24.0,23.1,23.21,23.2001,0.0367,74030,0,106546,25.222,27.042800000000003,False,False,False,74793.6,0.9897905703161767,34.12698412698413,False,False,0.0,0.0,0,GREEN
374,2022-08-05,Q (Aug 2022),23.2,24.0,22.35,22.6,22.4476,-0.7525,87123,0,100216,25.049500000000002,26.91,False,False,False,74656.54,1.1669841650845325,57.14285714285714,False,False,0.0,0.0,0,GREEN
375,2022-08-08,Q (Aug 2022),22.55,23.15,21.85,22.65,22.6589,0.2113,81341,0,90710,24.826999999999998,26.793000000000003,False,False,False,74844.06,1.0868063544388158,50.0,False,False,0.0,0.0,0,GREEN
376,2022-08-09,Q (Aug 2022),22.6,23.3,22.55,22.85,22.989,0.3301,70643,0,83487,24.5995,26.6858,False,False,False,74868.74,0.9435580190076659,27.77777777777778,False,False,0.0,0.0,0,GREEN
377,2022-08-10,Q (Aug 2022),22.9,23.1,21.2,21.45,21.3507,-1.6383,92556,0,71280,24.309,26.5788,False,False,False,75326.34,1.2287335346440569,62.301587301587304,False,False,0.0,0.0,0,GREEN
378,2022-08-11,Q (Aug 2022),21.45,22.17,21.1,21.45,21.4995,0.1488,77421,0,61494,24.036499999999997,26.479400000000002,False,False,False,74866.78,1.0341168673208598,44.44444444444444,False,False,0.0,0.0,0,GREEN
379,2022-08-12,Q (Aug 2022),21.4,21.65,20.55,21.15,21.1867,-0.3128,64684,0,51287,23.826500000000003,26.377399999999998,False,False,False,74347.82,0.8700187846799005,19.047619047619047,False,False,0.0,0.0,0,GREEN
380,2022-08-15,Q (Aug 2022),21.35,21.63,20.35,20.5,20.426,-0.7607,60573,0,40511,23.5715,26.2754,False,False,False,74231.54,0.8160008535455415,12.698412698412698,False,False,0.0,0.0,0,GREEN
381,2022-08-16,Q (Aug 2022),20.55,20.8,19.95,20.0,20.0006,-0.4254,58139,0,25786,23.341500000000003,26.1548,False,False,False,73929.68,0.7864094636957715,10.317460317460316,False,False,0.0,0.0,0,GREEN
382,2022-08-17,Q (Aug 2022),20.0,20.75,19.8,20.5,20.11,0.1094,1261,0,25194,23.1415,26.0518,False,False,False,72718.66,0.017340803584664513,3.968253968253968,False,False,0.0,0.0,0,GREEN
383,2022-08-18,U (Sep 2022),23.33,23.65,22.9,23.0,22.9999,-0.2814,59282,0,201084,22.997500000000002,26.0148,False,False,True,72561.22,0.8169928785651619,11.507936507936508,False,False,0.0,0.0,1,GREEN
384,2022-08-19,U (Sep 2022),23.05,24.6,23.0,24.2,24.1028,1.1029,89674,0,197152,22.9285,26.003400000000003,False,False,True,73114.98,1.2264791702056133,59.92063492063492,False,False,0.0,0.0,1,GREEN
385,2022-08-22,U (Sep 2022),24.25,25.91,24.25,25.66,25.8208,1.718,102658,180,188994,22.941499999999998,25.991200000000003,False,True,True,73784.5,1.391322025628689,74.20634920634922,False,False,0.0,0.0,2,YELLOW
386,2022-08-23,U (Sep 2022),25.65,26.1,24.88,25.42,25.3302,-0.4906,81763,0,179042,22.927500000000002,25.9366,False,False,True,73494.02,1.112512283312302,51.19047619047619,False,False,0.0,0.0,1,GREEN
387,2022-08-24,U (Sep 2022),25.4,25.7,24.2,24.3,24.3501,-0.9801,74425,0,173748,22.892500000000002,25.754799999999996,False,False,True,73135.62,1.0176299865920329,37.698412698412696,False,False,0.0,0.0,1,GREEN
388,2022-08-25,U (Sep 2022),24.2,24.45,23.45,23.62,23.5977,-0.7524,77604,0,167887,22.899,25.5672,False,True,True,73434.3,1.0567813678349218,46.03174603174603,False,False,0.0,0.0,2,YELLOW
389,2022-08-26,U (Sep 2022),23.7,26.31,23.45,26.2,26.1802,2.5825,116212,0,157130,23.0385,25.446199999999997,True,True,True,75735.24,1.5344508051997985,84.92063492063492,False,False,0.0,0.0,3,YELLOW
390,2022-08-29,U (Sep 2022),26.45,27.15,25.7,26.27,26.0278,-0.1524,108774,108,145318,23.142999999999997,25.3306,True,True,True,75512.2,1.4404824650851122,79.36507936507937,False,False,0.0,0.0,3,YELLOW
391,2022-08-30,U (Sep 2022),26.15,27.0,25.35,26.26,26.4608,0.433,107595,110,138284,23.2245,25.237800000000004,True,True,True,75941.32,1.4168176165491986,78.17460317460318,False,False,0.0,0.0,3,YELLOW
392,2022-08-31,U (Sep 2022),26.3,26.48,25.41,25.83,25.7939,-0.6669,91087,0,128231,23.356,25.153399999999998,True,True,True,75800.98,1.20165992576877,60.317460317460316,False,False,0.0,0.0,3,YELLOW
393,2022-09-01,U (Sep 2022),25.9,27.2,25.5,25.71,25.6212,-0.1727,101736,0,117158,23.481,25.084600000000002,True,True,True,75976.5,1.3390456259501293,72.61904761904762,False,False,0.0,0.0,3,YELLOW
394,2022-09-02,U (Sep 2022),25.7,26.45,24.25,25.65,25.9363,0.3151,123594,90,109276,23.633499999999998,25.0136,True,True,True,76902.6,1.6071498232829577,87.3015873015873,False,False,0.0,0.0,3,YELLOW
395,2022-09-06,U (Sep 2022),25.65,27.0,24.9,26.75,26.7579,0.8216,108747,0,104100,23.8385,24.981600000000004,True,True,True,77666.88,1.4001721196988985,78.96825396825396,False,False,0.0,0.0,3,YELLOW
396,2022-09-07,U (Sep 2022),26.7,27.2,24.8,25.0,24.8966,-1.8613,84795,0,96849,23.945999999999998,24.933600000000002,True,True,True,77923.66,1.0881804063104838,52.77777777777778,False,False,0.0,0.0,3,YELLOW
397,2022-09-08,U (Sep 2022),24.95,25.71,24.2,24.2,24.3161,-0.5805,71797,0,93352,24.0835,24.847799999999996,False,True,True,77916.7,0.9214584293225971,29.365079365079367,False,False,0.0,0.0,2,YELLOW
398,2022-09-09,U (Sep 2022),24.25,24.33,23.55,23.85,23.9496,-0.3665,57781,40,90979,24.2035,24.7632,False,True,False,77881.46,0.7419095635854798,10.317460317460316,False,False,0.0,0.0,1,GREEN
399,2022-09-12,U (Sep 2022),23.75,24.31,23.1,23.83,23.9193,-0.0303,72775,0,85671,24.3375,24.663199999999996,False,True,False,77521.82,0.9387679494624868,31.746031746031743,False,False,0.0,0.0,1,GREEN
400,2022-09-13,U (Sep 2022),23.8,27.2,23.41,26.75,26.745,2.8257,139092,0,76347,24.65,24.6422,True,True,True,78627.86,1.7689912964692158,92.06349206349206,False,True,1.0,1.0,4,ORANGE
401,2022-09-14,U (Sep 2022),26.7,27.11,26.0,26.03,26.4161,-0.3289,95568,65,59217,24.9515,24.6058,True,True,True,78662.72,1.2149084089642463,66.26984126984127,False,False,1.0,1.0,3,YELLOW
402,2022-09-15,U (Sep 2022),26.1,26.7,25.4,26.58,26.3637,-0.0524,74255,0,48220,25.255499999999998,24.592000000000002,True,True,True,78900.66,0.9411201376515734,34.523809523809526,False,False,1.0,1.0,3,YELLOW
403,2022-09-16,U (Sep 2022),26.65,28.3,26.15,26.15,26.2206,-0.1431,83623,0,39792,25.413,24.576999999999998,True,True,True,79313.68,1.05433261954306,51.19047619047619,False,False,1.0,1.0,3,YELLOW
404,2022-09-19,U (Sep 2022),26.25,27.3,25.5,25.65,25.7761,-0.4445,57709,610,27239,25.4855,24.569000000000003,True,True,True,78939.68,0.7310518613706061,9.523809523809524,False,False,1.0,1.0,3,YELLOW
405,2022-09-20,U (Sep 2022),25.7,27.66,25.48,26.9,26.9999,1.2238,54553,0,18221,25.5475,24.565,True,True,True,78775.06,0.6925161339134492,7.142857142857142,False,False,0.0,1.0,3,YELLOW
406,2022-09-21,U (Sep 2022),27.1,27.7,26.8,26.9,26.65,-0.3499,1358,0,17457,25.621499999999997,24.555,True,True,True,77545.76,0.017512240514503955,4.365079365079365,False,False,0.0,1.0,3,YELLOW
407,2022-09-22,V (Oct 2022),28.4,28.75,27.5,27.9,28.0956,-0.1012,107181,0,154071,25.801499999999997,24.567800000000002,True,True,True,78052.7,1.3731876027350751,76.5873015873016,False,False,0.0,1.0,3,YELLOW
408,2022-09-23,V (Oct 2022),27.8,31.21,27.8,30.15,29.8592,1.7636,167657,0,152606,26.127999999999997,24.632799999999996,True,True,True,79878.42,2.09890230678073,96.42857142857143,True,True,1.0,2.0,5,ORANGE
409,2022-09-26,V (Oct 2022),30.1,31.2,29.25,30.95,30.9247,1.0655,139798,1023,143364,26.365499999999997,24.7448,True,True,True,81428.74,1.7168139897534949,91.66666666666666,False,True,2.0,3.0,5,ORANGE
410,2022-09-27,V (Oct 2022),30.85,32.2,29.75,31.05,31.383,0.4583,110780,0,139251,26.6045,24.8538,True,True,True,82493.02,1.3429014963932706,79.76190476190477,False,False,2.0,2.0,3,YELLOW
411,2022-09-28,V (Oct 2022),31.05,32.71,29.5,29.95,29.8919,-1.4911,114739,0,129946,26.788999999999998,24.9608,True,True,True,83738.58,1.3702047491132523,82.53968253968253,False,False,2.0,2.0,3,YELLOW
412,2022-09-29,V (Oct 2022),29.85,32.3,29.69,30.96,30.9432,1.0513,119292,0,124630,27.045499999999997,25.09,True,True,True,86096.96,1.385554147324133,85.31746031746032,False,False,2.0,2.0,3,YELLOW
413,2022-09-30,V (Oct 2022),30.95,31.6,29.83,31.32,31.516,0.5728,104879,0,119361,27.326,25.198800000000002,True,True,True,86685.7,1.2098766001774226,73.01587301587301,False,False,1.0,2.0,3,YELLOW
414,2022-10-03,V (Oct 2022),31.65,32.2,29.35,29.89,29.9893,-1.5267,90018,0,113748,27.538,25.285,True,True,True,86772.78,1.0373990553258752,55.952380952380956,False,False,0.0,2.0,3,YELLOW
415,2022-10-04,V (Oct 2022),29.9,30.2,28.5,28.85,28.7999,-1.1894,90063,0,105117,27.643,25.354,True,True,True,87047.86,1.0346377268780644,56.34920634920635,False,False,0.0,2.0,3,YELLOW
416,2022-10-05,V (Oct 2022),28.8,30.05,28.6,28.81,28.9643,0.1644,84072,288,98733,27.833499999999997,25.4162,True,True,True,87005.26,0.966286406132227,50.0,False,False,0.0,2.0,3,YELLOW
417,2022-10-06,V (Oct 2022),28.89,30.06,28.15,30.0,29.9193,0.955,77006,0,92130,28.1235,25.516199999999998,True,True,True,86846.96,0.8866861891308573,40.476190476190474,False,False,0.0,2.0,3,YELLOW
418,2022-10-07,V (Oct 2022),30.0,31.7,29.55,31.6,31.1984,1.2791,84022,0,88293,28.511000000000003,25.6784,True,True,True,86605.7,0.9701670906187468,49.60317460317461,False,False,0.0,1.0,3,YELLOW
419,2022-10-10,V (Oct 2022),31.6,33.11,31.3,32.0,32.1078,0.9094,85526,0,83369,28.9195,25.8502,True,True,True,86664.56,0.9868624498872435,51.19047619047619,False,False,0.0,0.0,3,YELLOW
420,2022-10-11,V (Oct 2022),32.0,33.24,31.5,32.5,32.754,0.6462,75924,0,74941,29.207,26.016600000000004,True,True,True,86571.72,0.8770069486894796,36.11111111111111,False,False,0.0,0.0,3,YELLOW
421,2022-10-12,V (Oct 2022),32.45,32.76,31.8,32.2,32.1735,-0.5805,69121,0,65142,29.515499999999996,26.168000000000003,True,True,True,85993.3,0.8037951793918828,21.03174603174603,False,False,0.0,0.0,3,YELLOW
422,2022-10-13,V (Oct 2022),32.1,33.27,30.75,30.85,31.0521,-1.1214,117985,2375,60746,29.728999999999996,26.320999999999998,True,True,True,86845.82,1.358557038208632,84.52380952380952,False,False,0.0,0.0,3,YELLOW
423,2022-10-14,V (Oct 2022),30.8,32.7,30.15,31.9,31.9297,0.8776,81655,95,49540,30.016499999999997,26.494799999999994,True,True,True,86998.32,0.9385813427201812,46.42857142857143,False,False,0.0,0.0,3,YELLOW
424,2022-10-17,V (Oct 2022),32.0,32.05,30.25,31.15,31.1798,-0.7499,62794,0,33021,30.291500000000003,26.6658,True,True,True,86511.74,0.7258436831810341,16.666666666666664,False,False,0.0,0.0,3,YELLOW
425,2022-10-18,V (Oct 2022),31.05,31.65,30.5,30.63,30.8564,-0.3234,56785,0,20923,30.478,26.8254,True,True,True,86020.62,0.6601324194129269,8.333333333333332,False,False,0.0,0.0,3,YELLOW
426,2022-10-19,V (Oct 2022),30.7,31.6,30.5,31.4,31.77,0.9136,1216,0,19354,30.703000000000003,26.996399999999998,True,True,True,84632.08,0.014368074139262558,3.1746031746031744,False,False,0.0,0.0,3,YELLOW
427,2022-10-20,X (Nov 2022),30.45,30.89,29.4,30.05,29.9629,-0.4349,98745,24,137350,30.810499999999998,27.1684,True,True,False,84755.86,1.1650521863620993,68.65079365079364,False,False,0.0,0.0,2,YELLOW
428,2022-10-21,X (Nov 2022),30.05,30.36,29.25,29.7,29.9854,0.0225,92053,0,135692,30.788,27.333399999999997,True,False,False,85048.5,1.082358889339612,59.12698412698413,False,False,0.0,0.0,1,GREEN
429,2022-10-24,X (Nov 2022),29.65,30.35,29.25,29.54,29.3523,-0.6331,72300,0,132261,30.7175,27.501199999999997,True,False,False,85200.82,0.8485833821787161,28.174603174603174,False,False,0.0,0.0,1,GREEN
430,2022-10-25,X (Nov 2022),29.55,29.7,28.1,28.4,28.1854,-1.1669,78398,200,132020,30.584999999999997,27.659200000000002,True,False,False,85557.32,0.916321362099701,43.65079365079365,False,False,0.0,0.0,1,GREEN
431,2022-10-26,X (Nov 2022),28.45,28.9,27.35,27.37,27.4876,-0.6978,84341,210,128985,30.456,27.8066,False,False,False,86081.36,0.9797823826203489,50.39682539682539,False,False,0.0,0.0,0,GREEN
432,2022-10-27,X (Nov 2022),27.45,27.91,26.75,27.4,26.9184,-0.5692,76505,173,125309,30.278000000000002,27.9446,False,False,False,87586.24,0.8734819533296554,39.682539682539684,False,False,0.0,0.0,0,GREEN
433,2022-10-28,X (Nov 2022),27.4,27.65,26.0,26.15,26.2602,-0.6582,74887,97,122168,30.0195,28.007600000000004,False,False,False,87898.34,0.8519728586455672,35.714285714285715,False,False,0.0,0.0,0,GREEN
434,2022-10-31,X (Nov 2022),26.15,26.75,25.75,26.01,25.8753,-0.3849,72496,40,119483,29.825499999999998,28.0438,False,False,False,87554.78,0.8280073343796878,28.174603174603174,False,False,0.0,0.0,0,GREEN
435,2022-11-01,X (Nov 2022),25.92,26.15,25.51,25.8,25.634,-0.2413,68531,0,116695,29.672999999999995,28.046599999999998,False,False,False,86872.24,0.7888711054302271,21.428571428571427,False,False,0.0,0.0,0,GREEN
436,2022-11-02,X (Nov 2022),25.8,26.7,25.43,26.3,26.4475,0.8135,99291,0,111900,29.547500000000003,28.0642,False,False,False,87222.8,1.1383606121335246,69.04761904761905,False,False,0.0,0.0,0,GREEN
437,2022-11-03,X (Nov 2022),26.45,27.28,25.55,25.8,25.6701,-0.7774,80009,48,106709,29.3375,28.0942,False,False,False,87334.48,0.9161215593199845,45.23809523809524,False,False,0.0,0.0,0,GREEN
438,2022-11-04,X (Nov 2022),25.75,26.3,24.65,25.5,25.5286,-0.1415,97958,100,100282,29.0325,28.1318,False,False,False,87741.56,1.1164378659326322,66.66666666666666,False,False,0.0,0.0,0,GREEN
439,2022-11-07,X (Nov 2022),26.0,26.0,24.9,25.25,25.1559,-0.3727,59361,72,90856,28.695,28.112799999999996,False,False,False,86604.54,0.6854259603480373,11.11111111111111,False,False,0.0,0.0,0,GREEN
440,2022-11-08,X (Nov 2022),25.15,26.41,24.9,26.1,26.1017,0.9458,72200,90,78582,28.375,28.1094,False,False,False,85873.06,0.8407759080670935,27.77777777777778,False,False,0.0,0.0,0,GREEN
441,2022-11-09,X (Nov 2022),26.15,27.15,26.0,26.95,26.857,0.7553,76511,0,68924,28.112499999999994,28.123199999999997,False,False,False,85251.38,0.897475208025958,40.87301587301587,False,False,0.0,0.0,0,GREEN
442,2022-11-10,X (Nov 2022),26.85,26.95,24.23,24.76,24.6297,-2.2273,87372,0,64807,27.808000000000003,28.101800000000004,False,False,False,85177.08,1.025768904029112,55.158730158730165,False,False,0.0,0.0,0,GREEN
443,2022-11-11,X (Nov 2022),24.75,25.21,23.83,24.05,23.95,-0.6797,63880,0,55197,27.415499999999998,28.0686,False,False,False,84419.96,0.7566930853793344,18.253968253968253,False,False,0.0,0.0,0,GREEN
444,2022-11-14,X (Nov 2022),24.05,24.4,23.27,24.08,24.237,0.287,69800,0,37886,27.062,28.0372,False,False,False,83344.08,0.8374919970320627,24.6031746031746,False,False,0.0,0.0,0,GREEN
445,2022-11-15,X (Nov 2022),24.05,26.05,23.38,25.05,24.584,0.347,68998,0,24319,26.783000000000005,28.003199999999996,False,False,False,82549.1,0.8358419413415773,22.22222222222222,False,False,0.0,0.0,0,GREEN
446,2022-11-16,X (Nov 2022),24.7,25.6,23.85,24.4,24.93,0.346,1113,0,23412,26.433,27.9912,False,False,False,80875.46,0.013761900086874312,2.380952380952381,False,False,0.0,0.0,0,GREEN
447,2022-11-17,Z (Dec 2022),25.15,25.75,24.7,24.78,24.7666,-0.2876,62881,0,160323,26.1695,28.0028,False,False,False,80697.14,0.7792221632637786,18.253968253968253,False,False,0.0,0.0,0,GREEN
448,2022-11-18,Z (Dec 2022),24.75,25.1,24.45,24.5,24.515,-0.2516,52547,0,158505,25.909499999999998,28.0158,False,False,False,80592.46,0.6520088851984416,6.349206349206349,False,False,0.0,0.0,0,GREEN
