,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
1062,2025-05-05,K (May 2025),22.55,23.3,22.5,23.2,23.1838,0.702,50632,0,101654
1063,2025-05-06,K (May 2025),23.25,24.5,23.15,24.4,24.1076,0.9238,51362,0,99345
1064,2025-05-07,K (May 2025),24.4,24.4,23.2,23.46,23.3234,-0.7842,57810,0,95203
1065,2025-05-08,K (May 2025),23.5,23.55,21.93,22.36,22.2923,-1.0311,69847,0,89797
1066,2025-05-09,K (May 2025),22.3,22.55,21.7,21.95,22.0058,-0.2865,50459,0,83445
1067,2025-05-12,K (May 2025),21.65,21.65,18.46,18.55,18.571,-3.4348,102812,761,79661
1068,2025-05-13,K (May 2025),18.6,19.05,17.83,18.6,18.4379,-0.1331,63414,176,71512
1069,2025-05-14,K (May 2025),18.6,18.96,18.3,18.85,18.7805,0.3426,51551,0,63179
1070,2025-05-15,K (May 2025),18.85,19.25,18.19,18.2,18.2334,-0.5471,50227,171,58277
1071,2025-05-16,K (May 2025),18.25,18.43,17.8,18.4,17.9271,-0.3063,46725,269,52813
1072,2025-05-19,K (May 2025),18.6,19.45,18.02,18.16,18.2044,0.2773,44648,0,46267
1073,2025-05-20,K (May 2025),18.19,19.0,17.95,17.97,18.0043,-0.2001,49931,0,38219
1074,2025-05-21,K (May 2025),18.05,18.85,18.0,18.6,19.12,1.1157,1918,0,37652
1075,2025-05-22,M (Jun 2025),20.95,21.45,20.25,20.55,20.6395,-0.1509,100273,113,141399
1076,2025-05-23,M (Jun 2025),20.5,22.62,20.4,22.08,22.0425,1.403,105784,0,136656
1077,2025-05-27,M (Jun 2025),22.0,22.03,19.55,19.55,19.7008,-2.3417,83513,0,126029
1078,2025-05-28,M (Jun 2025),19.65,20.15,19.55,19.65,19.92,0.2192,62810,0,122531
1079,2025-05-29,M (Jun 2025),19.65,20.3,19.0,20.06,19.9594,0.0394,57676,342,116444
1080,2025-05-30,M (Jun 2025),20.1,20.9,19.8,20.07,20.0219,0.0625,68680,0,115036
1081,2025-06-02,M (Jun 2025),20.25,20.85,19.65,19.65,19.7059,-0.316,57395,4,113953
1082,2025-06-03,M (Jun 2025),19.7,20.05,19.15,19.2,19.204,-0.5019,58110,0,112230
1083,2025-06-04,M (Jun 2025),19.25,19.4,19.05,19.3,19.1474,-0.0566,55625,0,110500
1084,2025-06-05,M (Jun 2025),19.25,19.85,18.55,19.77,19.5782,0.4308,85365,346,107536
1085,2025-06-06,M (Jun 2025),19.9,19.91,18.45,18.65,18.5314,-1.0468,66223,438,103105
1086,2025-06-09,M (Jun 2025),18.6,18.85,18.15,18.35,18.3048,-0.2266,54002,0,98167
1087,2025-06-10,M (Jun 2025),18.35,18.61,18.0,18.15,18.1408,-0.164,55763,326,88738
1088,2025-06-11,M (Jun 2025),18.16,18.81,17.4,18.4,18.3462,0.2054,89593,0,80085
1089,2025-06-12,M (Jun 2025),18.4,19.25,18.31,18.76,18.7455,0.3993,79054,0,68709
1090,2025-06-13,M (Jun 2025),18.7,22.8,18.7,21.07,21.2716,2.5261,140323,679,52180
1091,2025-06-16,M (Jun 2025),21.6,21.75,18.8,19.15,19.1942,-2.0774,72233,0,42779
1092,2025-06-17,M (Jun 2025),19.1,21.8,19.0,21.05,20.9935,1.7993,70433,170,31586
1093,2025-06-18,M (Jun 2025),21.4,21.85,20.4,21.0,20.68,-0.3135,1305,0,31590
1094,2025-06-20,N (Jul 2025),20.85,22.08,20.49,21.1,21.1254,0.3201,91797,717,161982
1095,2025-06-23,N (Jul 2025),22.0,22.45,20.63,20.65,20.7581,-0.3673,103192,1034,156904
1096,2025-06-24,N (Jul 2025),20.6,20.65,19.2,19.3,19.2484,-1.5097,106680,61,157509
1097,2025-06-25,N (Jul 2025),19.3,19.38,18.95,19.05,19.0176,-0.2308,69233,515,156567
1098,2025-06-26,N (Jul 2025),19.05,19.15,18.75,18.95,18.9112,-0.1064,68608,0,157037
1099,2025-06-27,N (Jul 2025),18.9,19.35,18.6,18.85,18.8523,-0.0589,68622,1753,151319
1100,2025-06-30,N (Jul 2025),18.85,18.96,18.5,18.78,18.7125,-0.1398,67062,532,149744
1101,2025-07-01,N (Jul 2025),18.75,19.05,18.48,18.7,18.6524,-0.0601,73966,594,145250
1102,2025-07-02,N (Jul 2025),18.75,18.9,18.4,18.55,18.5591,-0.0933,67243,308,141741
1103,2025-07-03,N (Jul 2025),18.55,18.56,18.0,18.4,18.3205,-0.2386,65267,0,134777
1104,2025-07-07,N (Jul 2025),18.35,19.15,18.35,18.84,18.729,0.4085,91965,270,122679
1105,2025-07-08,N (Jul 2025),18.8,18.9,17.9,17.9,18.0173,-0.7117,80969,700,112640
1106,2025-07-09,N (Jul 2025),17.9,18.0,17.05,17.16,17.0818,-0.9355,96874,3520,91655
1107,2025-07-10,N (Jul 2025),17.15,17.35,16.79,16.85,16.8712,-0.2106,64747,107,79509
1108,2025-07-11,N (Jul 2025),16.87,17.78,16.75,17.3,17.1231,0.2519,75083,0,64647
1109,2025-07-14,N (Jul 2025),17.48,17.83,17.15,17.25,17.3381,0.215,63814,468,49909
1110,2025-07-15,N (Jul 2025),17.25,17.45,16.61,17.31,16.9855,-0.3526,77703,0,38256
1111,2025-07-16,N (Jul 2025),17.25,17.35,16.55,16.6,16.74,-0.2455,2368,0,36052
1112,2025-07-17,Q (Aug 2025),19.5,19.55,19.18,19.3,19.4451,-0.0804,63093,195,227746
1113,2025-07-18,Q (Aug 2025),19.3,19.4,19.05,19.08,19.141,-0.3041,60326,3223,225101
1114,2025-07-21,Q (Aug 2025),19.05,19.1,18.6,19.0,19.0016,-0.1394,69258,1663,218818
1115,2025-07-22,Q (Aug 2025),18.95,19.45,18.85,18.93,18.8975,-0.1041,64662,0,214091
1116,2025-07-23,Q (Aug 2025),18.95,18.95,17.95,17.96,18.0956,-0.8019,92812,1109,208549
1117,2025-07-24,Q (Aug 2025),17.95,18.17,17.8,18.06,18.0782,-0.0174,87354,374,204569
1118,2025-07-25,Q (Aug 2025),18.0,18.25,17.84,17.91,17.8844,-0.1938,58325,991,200691
1119,2025-07-28,Q (Aug 2025),17.8,17.8,17.0,17.3,17.3948,-0.4896,74085,776,198847
1120,2025-07-29,Q (Aug 2025),17.32,17.95,17.02,17.95,17.8434,0.4486,88395,0,196617
1121,2025-07-30,Q (Aug 2025),17.95,18.3,17.5,17.5,17.9038,0.0604,97673,0,186062
1122,2025-07-31,Q (Aug 2025),17.48,18.2,17.2,18.05,17.9566,0.0528,104325,821,182198
1123,2025-08-01,Q (Aug 2025),18.05,20.48,17.97,19.9,19.8518,1.8952,217768,872,162389
1124,2025-08-04,Q (Aug 2025),19.75,20.12,17.9,17.95,18.1045,-1.7473,117021,210,154653
1125,2025-08-05,Q (Aug 2025),17.95,19.0,17.7,18.4,18.3111,0.2066,94773,0,147755
1126,2025-08-06,Q (Aug 2025),18.4,18.46,17.6,17.68,17.6048,-0.7063,81418,0,142125
1127,2025-08-07,Q (Aug 2025),17.85,18.2,17.25,17.7,17.7978,0.193,82325,0,134734
1128,2025-08-08,Q (Aug 2025),17.65,17.75,16.73,16.75,16.868,-0.9298,87905,565,128717
1129,2025-08-11,Q (Aug 2025),16.7,17.05,16.6,16.95,16.9014,0.0334,77945,59,119500
1130,2025-08-12,Q (Aug 2025),16.95,17.1,15.85,15.9,15.8937,-1.0077,88936,759,113164
1131,2025-08-13,Q (Aug 2025),15.91,16.0,15.5,15.75,15.6455,-0.2482,80242,152,103082
1132,2025-08-14,Q (Aug 2025),15.7,16.1,15.47,15.81,15.7256,0.0801,75717,318,90735
1133,2025-08-15,Q (Aug 2025),15.8,15.96,15.48,15.78,15.7742,0.0486,69731,4352,76818
1134,2025-08-18,Q (Aug 2025),15.86,15.98,15.3,15.33,15.3206,-0.4536,75608,68,62405
1135,2025-08-19,Q (Aug 2025),15.35,15.8,15.0,15.5,15.5738,0.2532,78243,404,48660
1136,2025-08-20,Q (Aug 2025),15.4,15.75,15.35,15.55,15.41,-0.1638,1636,0,47175
1137,2025-08-21,U (Sep 2025),18.25,18.86,18.1,18.65,18.6088,0.308,91598,0,255319
1138,2025-08-22,U (Sep 2025),18.6,18.85,16.95,17.05,16.9975,-1.6113,141366,4485,243586
1139,2025-08-25,U (Sep 2025),16.95,17.35,16.9,17.04,17.0172,0.0197,85113,0,236685
1140,2025-08-26,U (Sep 2025),17.05,17.45,16.8,16.8,16.8867,-0.1305,79296,0,229788
1141,2025-08-27,U (Sep 2025),16.85,17.25,16.8,16.94,16.9045,0.0178,71592,3614,225259
1142,2025-08-28,U (Sep 2025),16.95,17.1,16.6,16.8,16.6525,-0.252,76190,235,219457
1143,2025-08-29,U (Sep 2025),16.8,17.35,16.55,17.08,17.149,0.4965,115648,0,206335
1144,2025-09-02,U (Sep 2025),17.1,18.7,16.7,17.5,17.7246,0.5756,168097,625,190201
1145,2025-09-03,U (Sep 2025),17.5,17.7,17.1,17.15,17.1889,-0.5357,101604,0,183082
1146,2025-09-04,U (Sep 2025),17.15,17.18,16.5,16.53,16.5962,-0.5927,101807,235,168171
1147,2025-09-05,U (Sep 2025),16.55,17.36,16.1,16.8,16.7106,0.1144,136138,1578,156944
1148,2025-09-08,U (Sep 2025),16.75,16.8,16.3,16.35,16.3618,-0.3488,86506,0,142190
1149,2025-09-09,U (Sep 2025),16.36,16.76,16.2,16.25,16.2916,-0.0702,87946,239,127726
1150,2025-09-10,U (Sep 2025),16.3,16.4,15.85,16.19,16.1314,-0.1602,85996,0,114863
1151,2025-09-11,U (Sep 2025),16.2,16.2,15.6,15.65,15.6473,-0.4841,85753,404,97235
1152,2025-09-12,U (Sep 2025),15.68,15.76,15.4,15.65,15.5928,-0.0545,73019,150,87145
1153,2025-09-15,U (Sep 2025),15.7,15.9,15.25,15.8,15.7566,0.1638,83936,59,64956
1154,2025-09-16,U (Sep 2025),15.8,16.25,15.6,15.95,16.1034,0.3468,86203,34,44851
1155,2025-09-17,U (Sep 2025),16.0,16.5,15.75,16.15,15.86,-0.2434,2097,0,43952
1156,2025-09-18,V (Oct 2025),17.73,17.8,17.25,17.65,17.677,-0.1016,80681,0,259799
1157,2025-09-19,V (Oct 2025),17.65,18.0,17.55,17.7,17.7179,0.0409,62788,684,256033
1158,2025-09-22,V (Oct 2025),17.75,18.15,17.7,18.02,18.0476,0.3297,74303,0,250824
1159,2025-09-23,V (Oct 2025),18.0,18.6,17.9,18.25,18.34,0.2924,91768,0,241043
1160,2025-09-24,V (Oct 2025),18.25,18.65,17.95,17.95,18.0413,-0.2987,84223,0,231186
1161,2025-09-25,V (Oct 2025),17.96,18.7,17.85,18.33,18.3333,0.292,103766,0,227624
1162,2025-09-26,V (Oct 2025),18.35,18.4,17.45,17.5,17.4931,-0.8402,118560,0,222010
1163,2025-09-29,V (Oct 2025),17.55,17.9,17.25,17.75,17.7466,0.2535,73537,558,216507
1164,2025-09-30,V (Oct 2025),17.8,18.05,17.55,17.75,17.588,-0.1586,60672,582,211838
1165,2025-10-01,V (Oct 2025),17.7,18.27,17.45,17.6,17.5014,-0.0866,67777,450,207857
1166,2025-10-02,V (Oct 2025),17.6,17.9,17.35,17.8,17.842,0.3406,70965,505,206019
1167,2025-10-03,V (Oct 2025),17.85,18.05,17.65,17.8,17.7273,-0.1147,67965,498,197708
1168,2025-10-06,V (Oct 2025),17.8,17.95,17.5,17.6,17.602,-0.1253,91869,0,188106
1169,2025-10-07,V (Oct 2025),17.65,18.3,17.45,18.05,18.1013,0.4993,95898,0,177054
1170,2025-10-08,V (Oct 2025),18.05,18.15,17.5,17.55,17.6497,-0.4516,70793,0,170713
1171,2025-10-09,V (Oct 2025),17.55,18.15,17.5,17.7,17.7004,0.0507,84360,114,164304
1172,2025-10-10,V (Oct 2025),17.68,22.09,17.5,22.05,21.0095,3.3091,258203,0,147297
1173,2025-10-13,V (Oct 2025),21.3,21.3,18.9,19.1,19.0245,-1.985,154655,0,121671
1174,2025-10-14,V (Oct 2025),19.05,21.65,18.68,20.45,20.2857,1.2612,140222,0,98704
1175,2025-10-15,V (Oct 2025),20.4,21.6,19.44,20.85,20.7228,0.4371,101470,192,88123
1176,2025-10-16,V (Oct 2025),20.85,24.2,20.23,24.09,24.0259,3.3031,144120,424,84821
1177,2025-10-17,V (Oct 2025),24.0,27.9,20.8,20.8,20.9137,-3.1122,136280,276,72251
1178,2025-10-20,V (Oct 2025),20.8,21.1,18.35,18.4,18.4487,-2.465,110447,99,60074
1179,2025-10-21,V (Oct 2025),18.4,19.04,17.65,18.05,18.018,-0.4307,79274,850,49746
1180,2025-10-22,V (Oct 2025),18.1,18.5,17.8,18.0,18.7,0.682,1265,0,46641
1181,2025-10-23,X (Nov 2025),19.35,19.7,18.85,18.85,18.9203,-0.3836,86329,0,237664
1182,2025-10-24,X (Nov 2025),18.85,18.85,18.35,18.6,18.6373,-0.283,101794,57,226158
1183,2025-10-27,X (Nov 2025),18.25,18.3,17.75,18.0,18.0336,-0.6037,89646,0,218262
1184,2025-10-28,X (Nov 2025),18.01,18.6,17.95,18.53,18.5732,0.5396,73094,0,211957
1185,2025-10-29,X (Nov 2025),18.51,19.0,18.18,18.85,18.9367,0.3635,99209,0,207148
1186,2025-10-30,X (Nov 2025),18.95,19.26,18.4,18.6,19.108,0.1713,99963,0,202975
1187,2025-10-31,X (Nov 2025),18.64,19.65,18.44,19.1,19.1308,0.0228,95827,0,195578
1188,2025-11-03,X (Nov 2025),19.05,19.68,18.75,18.85,18.938,-0.1928,75530,0,187255
1189,2025-11-04,X (Nov 2025),18.94,20.21,18.9,19.75,19.7605,0.8225,103215,0,177203
1190,2025-11-05,X (Nov 2025),19.7,20.65,18.7,19.0,18.9114,-0.8491,102988,0,166379
1191,2025-11-06,X (Nov 2025),18.95,20.38,18.75,19.85,20.053,1.1416,123041,0,154239
1192,2025-11-07,X (Nov 2025),19.9,21.7,19.7,19.8,19.8557,-0.1973,148589,0,132779
1193,2025-11-10,X (Nov 2025),19.6,19.6,18.4,18.41,18.5012,-1.3545,111216,0,117347
1194,2025-11-11,X (Nov 2025),18.45,18.7,18.2,18.35,18.3268,-0.1744,62515,0,109057
1195,2025-11-12,X (Nov 2025),18.35,18.62,18.05,18.35,18.3384,0.0116,76838,0,96027
1196,2025-11-13,X (Nov 2025),18.4,20.9,18.2,20.35,20.4452,2.1068,128398,260,79389
1197,2025-11-14,X (Nov 2025),20.5,22.0,19.57,19.9,20.0738,-0.3714,125183,315,69195
1198,2025-11-17,X (Nov 2025),19.8,22.75,19.45,22.0,22.0493,1.9755,118348,0,54650
1199,2025-11-18,X (Nov 2025),22.0,25.2,21.75,24.6,23.9669,1.9176,118274,0,44228
1200,2025-11-19,X (Nov 2025),24.35,25.0,23.6,23.85,23.9,-0.0669,1626,0,42615
1201,2025-11-20,Z (Dec 2025),20.85,23.05,19.65,22.85,22.867,1.6347,245596,18,245665
1202,2025-11-21,Z (Dec 2025),22.8,23.45,21.3,21.5,21.5533,-1.3137,195023,5249,223757
1203,2025-11-24,Z (Dec 2025),21.2,21.95,19.85,19.95,19.8948,-1.6585,134919,70,205930
1204,2025-11-25,Z (Dec 2025),19.9,20.75,19.25,19.35,19.3179,-0.5769,107132,1627,191745
1205,2025-11-26,Z (Dec 2025),19.4,19.45,18.6,18.71,18.7431,-0.5748,99924,200,181730
1206,2025-11-28,Z (Dec 2025),18.75,18.85,18.2,18.2,18.2687,-0.4744,54869,0,179513
1207,2025-12-01,Z (Dec 2025),18.2,18.91,17.95,18.35,18.3442,0.0755,94695,536,171965
1208,2025-12-02,Z (Dec 2025),18.3,18.4,17.9,18.0,17.9472,-0.397,78347,40,161980
1209,2025-12-03,Z (Dec 2025),18.0,18.35,17.75,17.78,17.7946,-0.1526,83172,443,149992
1210,2025-12-04,Z (Dec 2025),17.8,17.97,17.5,17.55,17.5422,-0.2524,81188,79,138922
1211,2025-12-05,Z (Dec 2025),17.6,17.7,17.25,17.3,17.2631,-0.2791,72380,1700,131069
1212,2025-12-08,Z (Dec 2025),17.32,17.87,17.2,17.54,17.6046,0.3415,81894,0,123028
1213,2025-12-09,Z (Dec 2025),17.5,17.8,17.3,17.71,17.609,0.0044,56822,0,114363
1214,2025-12-10,Z (Dec 2025),17.7,17.95,16.55,16.71,16.6644,-0.9446,91736,370,106909
1215,2025-12-11,Z (Dec 2025),16.75,17.4,16.05,16.1,16.2564,-0.408,89304,0,94367
1216,2025-12-12,Z (Dec 2025),16.1,17.95,15.95,16.7,16.5715,0.3151,123641,102,77950
1217,2025-12-15,Z (Dec 2025),16.65,17.1,16.1,16.53,16.5036,-0.0679,85203,0,62790
1218,2025-12-16,Z (Dec 2025),16.55,17.55,16.23,16.75,16.3399,-0.1637,96518,0,50065
1219,2025-12-17,Z (Dec 2025),16.55,16.65,16.15,16.45,16.01,-0.3299,1269,0,48820
1220,2025-12-18,F (Jan 2026),18.75,18.85,18.05,18.3,18.1867,-0.6166,97093,135,202838
1221,2025-12-19,F (Jan 2026),18.25,18.3,17.35,17.4,17.4453,-0.7414,80598,2721,203742
1222,2025-12-22,F (Jan 2026),17.3,17.3,16.8,16.9,16.8537,-0.5916,73258,60,200246
1223,2025-12-23,F (Jan 2026),16.9,17.11,16.8,16.95,16.9364,0.0827,52052,667,194209
1224,2025-12-24,F (Jan 2026),16.95,17.0,16.75,16.9,16.8532,-0.0832,31402,0,190880
1225,2025-12-26,F (Jan 2026),16.9,17.1,16.7,16.81,16.8173,-0.0359,40214,271,184471
