sector	ticker	date	TTM EV/EBITDA	TTM P/E (GAAP)	TTM P/S (GAAP)	rev yoy%	EBIT yoy	EBITDA yoy	Net Income yoy
Industry - farm machinery	PCAR	2026-02-19	18.05	27.69	2.31	-14.0%	-39.0%	-41.0%	-36.0%
									
Industry - police equipment	MSI	2026-02-19	24.23	35.56	6.43	12.0%	9.0%	17.0%	6.0%
Industry - police equipment	AXON	2026-02-19	692.07	139.64	13.61	31.0%	-80.0%	-41.0%	-103.0%
									
Industry - auto manufactueres	RACE	2026-02-19	22.17	36.25	8.08	13.0%	15.0%		8.0%
Industry - auto manufactueres	GM	2026-02-19	11.08	27.06	0.40	-5.0%	66.0%	-106.0%	93.0%
Industry - auto manufactueres	F	2026-02-19	24.87	NA	0.29	-5.0%	-740.0%	-73.0%	-707.0%
Industry - auto manufactueres	CPRT	2026-02-19	16.17	23.09	7.83	1.0%	8.0%	5.0%	11.0%
									
home building - residential construction	DHI	2026-02-19	11.38	14.87	1.42	-10.0%	-28.0%	-28.0%	-30.0%
home building - residential construction	TOL	2026-02-19	9.33	11.44	1.35	15.0%	24.0%	-7.0%	19.0%
home building - residential construction	KBH	2026-02-19	9.90	10.52	0.66	-15.0%	-48.0%	-45.0%	-47.0%
home building - residential construction	BLD	2026-02-19	16.70	26.54	2.80	1.0%	-16.0%	-3.0%	-16.0%
home building - residential construction	IBP	2026-02-19	18.00	34.59	2.93	2.0%	7.0%	6.0%	8.0%
									
home building - material	CRH	2026-02-19	13.51	22.73	2.24	6.0%	29.0%	12.0%	46.0%
home building - material	MLM	2026-02-19	21.46	35.91	6.22	-6.0%	-21.0%	-6.0%	-5.0%
home building - material	VMC	2026-02-19	18.95	37.32	5.04	3.0%	-5.0%	-7.0%	-14.0%
									
home building - home improvement retial	HD	2026-02-19	17.26	25.81	2.27	3.0%	-1.0%	0.0%	-1.0%
home building - home improvement retial	LOW	2026-02-19	16.29	23.06	1.85	3.0%	-4.0%	1.0%	-5.0%
home building - home improvement retial	BLDR	2026-02-19	12.51	28.62	0.81	-12.0%	-102.0%	-52.0%	-83.0%
home building - home improvement retial	W	2026-02-19	32.40	NA	0.83	8.0%	37.0%	452.0%	34.0%
home building - home improvement retial	WSM	2026-02-19	15.17	23.18	3.18	5.0%	-1.0%	-1.0%	-3.0%
									
cons disc - loging	MAR	2026-02-19	25.24	36.85	3.54	4.0%	-3.0%	N/A	-2.0%
cons disc - loging	HLT	2026-02-19	29.53	51.12	5.96	11.0%	28.0%	N/A	-41.0%
cons disc - loging	H	2026-02-19	26.62	NA	2.22	12.0%	-117.0%	N/A	-64.0%
									
cons disc - airline	DAL	2026-02-19	7.24	8.80	0.70	3.0%	26.0%	-11.0%	45.0%
cons disc - airline	UAL	2026-02-19	6.87	10.76	0.60	5.0%	1.0%	-9.0%	6.0%
cons disc - airline	LUV	2026-02-19	12.10	60.34	0.91	7.0%	24.0%	13.0%	22.0%
cons disc - airline	AAL	2026-02-19	10.61	80.37	0.16	2.0%	-82.0%	-39.0%	-83.0%
									
cons disc - resort & casinos	LVS	2026-02-19	11.10	24.72	3.00	26.0%	20.0%	28.0%	22.0%
cons disc - resort & casinos	WYNN	2026-02-19	11.43	38.47	1.68	1.0%	-49.0%	-14.0%	-64.0%
cons disc - resort & casinos	MGM	2026-02-19	16.85	48.27	0.53	6.0%	-51.0%	7.0%	94.0%
cons disc - resort & casinos	CZR	2026-02-19	8.38	NA	0.39	4.0%	-670.0%	2.0%	-2373.0%
									
cons disc - travel service	BKNG	2026-02-19	12.81	24.12	4.80	16.0%	19.0%	14.0%	34.0%
cons disc - travel service	ABNB	2026-02-19	25.10	31.13	6.22	13.0%	-37.0%	-30.0%	-26.0%
cons disc - travel service	RCL	2026-02-19	15.87	19.95	4.68	13.0%	39.0%	34.0%	36.0%
cons disc - travel service	EXPE	2026-02-19	8.70	20.28	1.66	11.0%	-24.0%	22.0%	-31.0%
cons disc - travel service	MMYT	2026-02-19	35.65	113.89	5.10	11.0%	-56.0%	15.0%	-73.0%
cons disc - travel service	YOU	2026-02-19	20.90	17.56	5.15	16.0%	42.0%	43.0%	21.0%
									
cons disc - gambling	FLUT	2026-02-19	13.05	NA	1.39	17.0%	542.0%	-8.0%	570.0%
cons disc - gambling	DKNG	2026-02-19	77.74	NA	3.29	43.0%	-201.0%	-865.0%	-201.0%
									
cons disc - restaurants	MCD	2026-02-19	20.25	27.37	8.66	10.0%	9.0%	-5.0%	7.0%
cons disc - restaurants	SBUX	2026-02-19	25.66	79.81	2.90	6.0%	-25.0%	-9.0%	-62.0%
cons disc - restaurants	CMG	2026-02-19	22.57	33.22	4.15	5.0%	-1.0%	3.0%	0.0%
cons disc - restaurants	DRI	2026-02-19	15.98	22.32	1.95	7.0%	11.0%	15.0%	10.0%
cons disc - restaurants	DPZ	2026-02-19	17.31	22.51	2.68	6.0%	-3.0%	11.0%	-5.0%
cons disc - restaurants	TXRH	2026-02-19	17.34	27.88	2.07	13.0%	-6.0%	2.0%	-1.0%
cons disc - restaurants	WING	2026-02-19	38.01	42.12	10.37	9.0%	2.0%	13.0%	0.0%
cons disc - restaurants	CAVA	2026-02-19	53.63	58.99	7.01	20.0%	15.0%	25.0%	-18.0%
cons disc - restaurants	SG	2026-02-19	NA	NA	1.04	-1.0%	74.0%	342.0%	74.0%
									
cons disc - apparel	TJX	2026-02-19	23.03	34.58	2.95	7.0%	10.0%	12.0%	11.0%
cons disc - apparel	NKE	2026-02-19	27.54	38.47	2.09	0.0%	-29.0%	-24.0%	-32.0%
cons disc - apparel	RL	2026-02-19	15.75	25.65	2.91	12.0%	21.0%	26.0%	22.0%
cons disc - apparel	AS	2026-02-19	23.85	74.71	3.77	30.0%	53.0%	48.0%	156.0%
cons disc - apparel	LULU	2026-02-19	7.86	12.76	2.02	7.0%	-12.0%	-7.0%	-13.0%
cons disc - apparel	ONON	2026-02-19	27.51	60.46	4.67	35.0%	334.0%	70.0%	322.0%
cons disc - apparel	DECK	2026-02-19	11.13	16.68	3.12	7.0%	7.0%	8.0%	5.0%
cons disc - apparel	VFC	2026-02-19	9.94	37.75	0.85	1.0%	85.0%	18.0%	77.0%
cons disc - apparel	CROX	2026-02-19	6.55	NA	1.20	-3.0%	-27.0%	-23.0%	-71.0%
cons disc - apparel	GOOS	2026-02-19	8.64	103.70	1.15	14.0%	0.0%	0.0%	-3.0%
									
def - telecom service	TMUS	2026-02-19	10.94	22.17	2.69	11.0%	-31.0%	0.0%	-29.0%
def - telecom service	VZ	2026-02-19	7.40	11.98	1.48	2.0%	-53.0%	-2.0%	-53.0%
def - telecom service	T	2026-02-19	7.60	9.14	1.55	4.0%	-20.0%	5.0%	-7.0%
def - telecom service	CMCSA	2026-02-19	5.63	5.84	0.91	1.0%	-40.0%	-10.0%	-55.0%
def - telecom service	ERIC	2026-02-19	8.83	12.76	1.43	9.0%			106.0%
									
def - staples - discount stores	WMT	2026-02-19	24.03	45.73	1.40	6.0%	34.0%	3.0%	34.0%
def - staples - discount stores	COST	2026-02-19	32.72	52.91	1.56	8.0%	12.0%	12.0%	11.0%
def - staples - discount stores	TGT	2026-02-19	8.83	14.03	0.50	-2.0%	-21.0%	-9.0%	-19.0%
def - staples - discount stores	SFM	2026-02-19	8.37	13.14	0.76	13.0%	28.0%	21.0%	31.0%
									
def - staples - household & personal products	PG	2026-02-19	16.68	23.49	4.32	1.0%	-7.0%	3.0%	-7.0%
def - staples - household & personal products	UL	2026-02-19	14.70	23.10	2.77				
def - staples - household & personal products	CL	2026-02-19	16.52	35.85	3.72	6.0%	-89.0%	1.0%	-105.0%
def - staples - household & personal products	KMB	2026-02-19	12.88	17.92	2.09	-17.0%	-9.0%	-20.0%	12.0%
def - staples - household & personal products	KVUE	2026-02-19	13.18	24.48	2.36	3.0%	23.0%	-3.0%	13.0%
def - staples - household & personal products	ULTA	2026-02-19	17.65	26.55	2.56	13.0%	-5.0%	0.0%	-5.0%
def - staples - household & personal products	ELF	2026-02-19	25.66	51.51	3.54	38.0%	105.0%	111.0%	128.0%
def - staples - household & personal products	HIMS	2026-02-19	23.47	29.25	1.63	49.0%	-48.0%	30.0%	-79.0%
									
def - staples - tobacco	PM	2026-02-19	20.21	25.26	7.05	7.0%	8.0%	33.0%	-468.0%
def - staples - tobacco	MO	2026-02-19	10.34	16.52	5.67	-1.0%	-46.0%	24.0%	-63.0%
def - staples - tobacco	MDLZ	2026-02-19	15.53	31.03	1.95	9.0%	-52.0%	24.0%	-62.0%
									
def - staples - beverages - Non-alcohol	KO	2026-02-19	24.60	25.97	7.03	4.0%	6.0%	-29.0%	3.0%
def - staples - beverages - Non-alcohol	PEP	2026-02-19	14.34	27.42	2.39	6.0%	66.0%	26.0%	67.0%
def - staples - beverages - Non-alcohol	KDP	2026-02-19	13.17	25.08	2.44	11.0%	6.0%	3.0%	7.0%
def - staples - beverages - Non-alcohol	COKE	2026-02-19	15.14	27.37	2.09	9.0%	-23.0%	11.0%	-23.0%
def - staples - beverages - Non-alcohol	MNST	2026-02-19	31.12	46.68	10.04	17.0%	45.0%	41.0%	41.0%
def - staples - beverages - Non-alcohol	CELH	2026-02-19	33.45	485.48	5.35	173.0%	-1176.0%	-18192.0%	12520.0%
def - staples - beverages - Non-alcohol	PRMB	2026-02-19	9.85	NA	1.05	245.0%	28.0%	233.0%	-45.0%
									
def - utilities - regulated electric	NEE	2026-02-19	20.79	27.77	7.20	13.0%	26.0%	13.0%	28.0%
def - utilities - regulated electric	SO	2026-02-19	13.51	23.63	3.54	8.0%	10.0%	12.0%	11.0%
def - utilities - regulated electric	DUK	2026-02-19	12.82	20.02	3.05	8.0%	1.0%	3.0%	-3.0%
def - utilities - regulated electric	AEP	2026-02-19	13.46	19.28	3.16	12.0%	0.0%	2.0%	-12.0%
def - utilities - regulated electric	D	2026-02-19	15.44	22.27	3.51	19.0%	8.0%	14.0%	6.0%
def - utilities - regulated electric	PEG	2026-02-19	14.82	20.59	3.62	23.0%	29.0%	27.0%	20.0%
def - utilities - regulated electric	PCG	2026-02-19	10.33	15.53	1.60	3.0%	20.0%	21.0%	-1.0%
def - utilities - regulated electric	HE	2026-02-19	9.96	20.79	0.88	-16.0%	-127.0%	-298.0%	-129.0%
									
def - utilities - waste management	WM	2026-02-19	15.47	34.85	3.74	7.0%	34.0%	22.0%	24.0%
def - utilities - waste management	RSG	2026-02-19	15.68	32.32	4.14	2.0%	6.0%	1.0%	7.0%
def - utilities - waste management	WCN	2026-02-19	17.18	39.79	4.48	5.0%	-221.0%	484.0%	-232.0%
									
def - insurance - diversified	BRK-B	2026-02-19	11.30	15.89	2.88	2.0%	17.0%	23.0%	17.0%
def - insurance - diversified	AIG	2026-02-19	NA	14.68	1.59	-9.0%	-57.0%	N/A	-22.0%
									
def - insurance - property & casualty	PGR	2026-02-19	NA	11.06	1.35	12.0%	24.0%	N/A	25.0%
def - insurance - property & casualty	ALL	2026-02-19	NA	5.32	0.79	1.0%	101.0%	N/A	100.0%
def - insurance - property & casualty	CB	2026-02-19	NA	12.80	2.17	8.0%		N/A	25.0%
def - insurance - property & casualty	TRV	2026-02-19	NA	10.89	1.33	4.0%	20.0%	N/A	20.0%
def - insurance - property & casualty	HIG	2026-02-19	NA	10.52	1.38	6.0%	32.0%	N/A	33.0%
def - insurance - property & casualty	WRB	2026-02-19	NA	15.79	1.82	1.0%	-21.0%	N/A	-22.0%
def - insurance - property & casualty	GWRE	2026-02-19	94.58	122.18	8.61	27.0%	784.0%	440.0%	243.0%
									
def - insurance - brokers	AON	2026-02-19	14.34	19.05	4.02	4.0%	148.0%	N/A	136.0%
def - insurance - brokers	AJG	2026-02-19	18.55	37.99	4.03	34.0%	-46.0%	N/A	-42.0%
def - insurance - brokers	BRO	2026-02-19	14.79	21.74	4.00	36.0%	17.0%	N/A	26.0%
def - insurance - brokers	ERIE	2026-02-19	NA	22.33	3.16	7.0%	16.0%	N/A	14.0%
									
def - staples - packaged food	KHC	2026-02-19	8.24	NA	1.14	-3.0%	-477.0%	-17.0%	-69.0%
def - staples - packaged food	GIS	2026-02-19	10.57	9.67	1.27	-7.0%	-36.0%	-18.0%	-48.0%
def - staples - packaged food	MKC	2026-02-19	17.03	23.35	2.69	3.0%	4.0%	4.0%	5.0%
def - staples - packaged food	CPB	2026-02-19	8.46	13.95	0.79	-3.0%	-10.0%	-17.0%	-11.0%
def - staples - packaged food	PPC	2026-02-19	5.86	9.35	0.55	3.0%	-37.0%	-30.0%	-63.0%
def - staples - packaged food	POST	2026-02-19	8.62	19.77	0.61	10.0%	-15.0%	16.0%	-15.0%
def - staples - packaged food	BRBR	2026-02-19	7.77	13.03	0.96	1.0%	-42.0%	-29.0%	-43.0%
def - staples - packaged food	FRPT	2026-02-19	25.30	32.70	3.38	14.0%	98.0%	57.0%	755.0%
									
def - staples - farm products	ADM	2026-02-19	19.46	30.90	0.41	-14.0%	-29.0%	0.0%	-20.0%
def - staples - farm products	TSN	2026-02-19	10.50	112.50	0.40	5.0%	-73.0%	-20.0%	-76.0%
def - staples - farm products	CALM	2026-02-19	1.83	3.53	0.95	-19.0%	-53.0%	-48.0%	-53.0%
def - staples - farm products	VITL	2026-02-19	11.38	20.88	1.73	37.0%	112.0%	97.0%	120.0%
									
def - specialty retail	ORLY	2026-02-19	22.10	31.78	4.47	8.0%	12.0%	12.0%	10.0%
def - specialty retail	AZO	2026-02-19	17.65	26.12	3.22	8.0%	-8.0%	-4.0%	-6.0%
def - specialty retail	TSCO	2026-02-19	16.93	25.21	1.77	3.0%	-7.0%	-3.0%	-4.0%
def - specialty retail	DKS	2026-02-19	12.86	16.30	1.23	36.0%	-65.0%	-3.0%	-67.0%
									
healthcare - drug - general	LLY	2026-02-19	31.61	45.30	14.81	43.0%	64.0%	55.0%	50.0%
healthcare - drug - general	JNJ	2026-02-19	18.84	22.35	6.32	9.0%	28.0%	37.0%	49.0%
healthcare - drug - general	ABBV	2026-02-19	16.79	94.78	6.48	10.0%	-218.0%		-5775.0%
healthcare - drug - general	MRK	2026-02-19	10.91	16.75	4.65	7.0%	-18.0%		-21.0%
healthcare - drug - general	AZN	2026-02-19	17.97	31.85	5.51	4.0%	57.0%	2.0%	55.0%
healthcare - drug - general	AMGN	2026-02-19	16.12	26.38	5.51	9.0%	94.0%	-5.0%	113.0%
healthcare - drug - general	PFE	2026-02-19	7.64	19.82	2.44	-1.0%	16320.0%		-509.0%
healthcare - drug - general	BMY	2026-02-19	8.28	17.43	2.55	12.0%	-51.0%		-56.0%
healthcare - drug - general	GILD	2026-02-19	14.31	22.29	6.37	5.0%	-4.0%		22.0%
									
biotech	NVO	2026-02-19	7.94	13.97	3.49	1.0%	5.0%	-7.0%	4.0%
biotech	VRTX	2026-02-19	23.08	30.60	9.87	12.0%	17.0%	19.0%	30.0%
biotech	REGN	2026-02-19	18.15	18.82	5.77	3.0%	9.0%	-9.0%	-8.0%
biotech	MRNA	2026-02-19	NA	NA	9.99	-30.0%	-33.0%	-33.0%	-26.0%
biotech	UTHR	2026-02-19	11.21	18.21	6.61	7.0%	13.0%	14.0%	10.0%
									
healthcare - diagnostics	TMO	2026-02-19	20.23	29.04	4.34	7.0%	11.0%	1.0%	7.0%
healthcare - diagnostics	ILMN	2026-02-19	16.54	21.96	4.23	5.0%	101.0%	19.0%	79.0%
									
healthcare - healthcare plans	UNH	2026-02-19	NA	21.97	0.59	12.0%	-111.0%	N/A	-100.0%
healthcare - healthcare plans	CVS	2026-02-19	9.72	55.88	0.24	8.0%	-36.0%	3.0%	79.0%
healthcare - healthcare plans	ELV	2026-02-19	NA	13.87	0.39	9.0%	-65.0%	N/A	31.0%
healthcare - healthcare plans	CI	2026-02-19	NA	12.89	0.35	-78.0%		N/A	-13.0%
healthcare - healthcare plans	HUM	2026-02-19	NA	19.42	0.18	11.0%	17.0%	N/A	15.0%
healthcare - healthcare plans	OSCR	2026-02-19	NA	NA	0.35	17.0%	129.0%	N/A	130.0%
healthcare - healthcare plans	ALHC	2026-02-19	NA	NA	1.15	44.0%	-114.0%	N/A	-114.0%
									
healthcare - hospital	HCA	2026-02-19	10.91	18.63	1.56	7.0%	25.0%	10.0%	31.0%
healthcare - hospital	THC	2026-02-19	8.40	14.72	0.93	9.0%	4.0%	14.0%	17.0%
healthcare - hospital	UHS	2026-02-19	7.64	10.93	0.85	13.0%	45.0%	27.0%	44.0%
healthcare - hospital	DVA	2026-02-19	8.78	15.42	0.72	10.0%	-7.0%	13.0%	-19.0%
									
healthcare - health informaction service	GEHC	2026-02-19	12.68	18.23	1.83	7.0%	-2.0%	0.0%	-18.0%
healthcare - health informaction service	VEEV	2026-02-19	24.92	35.48	9.74	16.0%	29.0%	33.0%	27.0%
									
healthcare - medical devices	ABT	2026-02-19	18.16	30.29	4.40	4.0%	16.0%		-81.0%
healthcare - medical devices	SYK	2026-02-19	21.86	44.37	5.68	11.0%	223.0%	13.0%	55.0%
healthcare - medical devices	BSX	2026-02-19	22.53	39.05	5.60	16.0%	20.0%	68.0%	19.0%
healthcare - medical devices	MDT	2026-02-19	15.21	27.21	3.53	9.0%	-9.0%	5.0%	-12.0%
healthcare - medical devices	EW	2026-02-19	24.68	42.60	7.55	13.0%	-77.0%		-76.0%
									
healthcare - medical instruments	ISRG	2026-02-19	48.06	63.42	17.63	19.0%	18.0%	21.0%	16.0%
healthcare - medical instruments	BDX	2026-02-19	12.68	29.80	2.37	2.0%	28.0%	14.0%	26.0%
healthcare - medical instruments	ALC	2026-02-19	16.25	39.55	4.04	7.0%	-3.0%	5.0%	-10.0%
									
Industry - industrial dis	GWW	2026-02-19	20.48	31.75	2.99	5.0%	0.0%	0.0%	-5.0%
Industry - industrial dis	FAST	2026-02-19	29.00	42.24	6.47	11.0%	12.0%	10.0%	12.0%
Industry - industrial dis	CNM	2026-02-19	14.59	24.86	1.43	1.0%	2.0%	-1.0%	3.0%
									
Industry - marine shipping	KEX	2026-02-19	10.12	20.27	2.05	6.0%	189.0%	16.0%	114.0%
Industry - marine shipping	MATX	2026-02-19	7.45	12.54	1.52	-9.0%	-33.0%	-26.0%	-32.0%
									
Industry - specialty chemicals	LIN	2026-02-19	19.38	33.59	6.73	6.0%	-11.0%	6.0%	-11.0%
Industry - specialty chemicals	SHW	2026-02-19	22.16	34.84	3.76	6.0%	4.0%	13.0%	-1.0%
Industry - specialty chemicals	ECL	2026-02-19	24.92	41.36	5.30	5.0%	24.0%		19.0%
									
IT servies	IBM	2026-02-19	16.13	22.99	3.55	12.0%	25.0%	7.0%	92.0%
IT servies	ACN	2026-02-19	10.36	17.77	1.87	6.0%	0.0%	6.0%	-3.0%
IT servies	INFY	2026-02-19	12.30	18.78	2.97	3.0%	-10.0%	-11.0%	-7.0%
IT servies	IT	2026-02-19	9.09	16.26	1.70	2.0%	4.0%	0.0%	-39.0%
IT servies	EPAM	2026-02-19	9.77	20.67	1.41	13.0%	5.0%	-1.0%	6.0%
IT servies	GLOB	2026-02-19	5.77	20.81	0.81	0.0%	-15.0%	3.0%	-24.0%
									
oil & gas integrated	XOM	2026-02-19	11.47	22.55	1.97	-2.0%	-18.0%	-7.0%	-15.0%
oil & gas integrated	CVX	2026-02-19	11.05	27.78	2.02	-5.0%	-24.0%	28.0%	-14.0%
oil & gas integrated	SHEL	2026-02-19	5.17	13.39	0.85	-6.0%	64.0%	-19.0%	349.0%
									
