sector,ticker,date,TTM EV/EBITDA,TTM P/E (GAAP),TTM P/S (GAAP),rev yoy%,EBIT yoy,EBITDA yoy,Net Income yoy
Fin - data & stock exchange,CME,2026-04-15,23.49,26.65,16.55,8.0%,44.0%,N/A,35.0%
Fin - data & stock exchange,CBOE,2026-04-15,19.05,29.17,6.75,9.0%,61.0%,N/A,60.0%
Fin - data & stock exchange,MRX,2026-04-15,0.48,13.39,1.06,,,N/A,
Fin - data & stock exchange,SPGI,2026-04-15,18.94,29.48,8.42,9.0%,30.0%,11.0%,29.0%
Fin - data & stock exchange,MSCI,2026-04-15,24.22,35.72,13.07,11.0%,7.0%,13.0%,-7.0%
Fin - data & stock exchange,MCO,2026-04-15,21.41,32.67,10.26,13.0%,31.0%,25.0%,54.0%
Fin - data & stock exchange,TW,2026-04-15,24.35,31.97,13.89,12.0%,117.0%,3.0%,129.0%
Fin - data & stock exchange,MKTX,2026-04-15,13.34,25.64,7.15,3.0%,-6.0%,N/A,42.0%
,,,,,,,,,
Industry - farm machinery,DE,2026-04-15,17.27,32.43,3.32,13.0%,-7.0%,18.0%,-25.0%
Industry - farm machinery,PCAR,2026-04-15,17.89,27.37,2.28,-14.0%,-39.0%,-41.0%,-36.0%
,,,,,,,,,
Industry - police equipment,MSI,2026-04-15,23.64,34.59,6.26,12.0%,9.0%,17.0%,6.0%
Industry - police equipment,AXON,2026-04-15,1353.35,264.56,11.67,39.0%,-178.0%,-1272.0%,-98.0%
,,,,,,,,,
Industry - auto manufactueres,RACE,2026-04-15,20.63,35.45,7.87,13.0%,15.0%,21.0%,8.0%
Industry - auto manufactueres,GM,2026-04-15,10.90,25.99,0.38,-5.0%,66.0%,-106.0%,93.0%
Industry - auto manufactueres,F,2026-04-15,24.29,NA,0.27,-5.0%,-740.0%,-73.0%,-707.0%
Industry - auto manufactueres,CPRT,2026-04-15,14.27,20.92,6.96,-4.0%,-5.0%,-8.0%,-9.0%
,,,,,,,,,
home building - residential construction,DHI,2026-04-15,10.10,13.07,1.24,-10.0%,-28.0%,-28.0%,-30.0%
home building - residential construction,TOL,2026-04-15,8.30,10.02,1.18,15.0%,24.0%,-2.0%,19.0%
home building - residential construction,KBH,2026-04-15,10.52,9.93,0.55,-23.0%,-71.0%,-67.0%,-69.0%
home building - residential construction,BLD,2026-04-15,14.01,21.17,2.02,13.0%,-29.0%,-2.0%,-31.0%
home building - residential construction,IBP,2026-04-15,15.60,29.17,2.58,0.0%,14.0%,10.0%,14.0%
,,,,,,,,,
home building - material,CRH,2026-04-15,12.69,21.10,2.08,6.0%,29.0%,12.0%,46.0%
home building - material,MLM,2026-04-15,20.59,32.84,5.69,-6.0%,-21.0%,-14.0%,-5.0%
home building - material,VMC,2026-04-15,18.14,35.96,4.79,3.0%,-5.0%,-7.0%,-14.0%
,,,,,,,,,
home building - home improvement retial,HD,2026-04-15,16.03,23.77,2.05,-4.0%,-15.0%,-10.0%,-14.0%
home building - home improvement retial,LOW,2026-04-15,14.56,20.56,1.58,11.0%,-13.0%,4.0%,-11.0%
home building - home improvement retial,BLDR,2026-04-15,10.36,21.72,0.62,-12.0%,-102.0%,-52.0%,-83.0%
home building - home improvement retial,W,2026-04-15,32.06,NA,0.80,7.0%,-10.0%,1650.0%,-9.0%
home building - home improvement retial,WSM,2026-04-15,14.14,21.69,2.93,-4.0%,-10.0%,-8.0%,-10.0%
,,,,,,,,,
cons disc - loging,MAR,2026-04-15,26.02,38.32,3.68,4.0%,-3.0%,N/A,-2.0%
cons disc - loging,HLT,2026-04-15,30.58,53.82,6.27,11.0%,28.0%,N/A,-41.0%
cons disc - loging,H,2026-04-15,26.07,NA,2.16,12.0%,-117.0%,N/A,-64.0%
,,,,,,,,,
cons disc - airline,DAL,2026-04-15,7.61,10.56,0.73,13.0%,-167.0%,-3.0%,-220.0%
cons disc - airline,UAL,2026-04-15,6.24,9.25,0.52,5.0%,1.0%,-9.0%,6.0%
cons disc - airline,LUV,2026-04-15,9.99,48.70,0.74,7.0%,24.0%,13.0%,22.0%
cons disc - airline,AAL,2026-04-15,10.41,73.66,0.15,2.0%,-82.0%,-39.0%,-83.0%
,,,,,,,,,
cons disc - resort & casinos,LVS,2026-04-15,10.83,23.94,2.90,26.0%,20.0%,28.0%,22.0%
cons disc - resort & casinos,WYNN,2026-04-15,11.60,34.04,1.56,1.0%,-49.0%,-14.0%,-64.0%
cons disc - resort & casinos,MGM,2026-04-15,17.05,50.81,0.56,6.0%,-51.0%,7.0%,94.0%
cons disc - resort & casinos,CZR,2026-04-15,8.69,NA,0.48,4.0%,-670.0%,2.0%,-2373.0%
,,,,,,,,,
cons disc - travel service,BKNG,2026-04-15,14.58,27.99,5.47,16.0%,19.0%,14.0%,34.0%
cons disc - travel service,ABNB,2026-04-15,27.78,34.07,6.81,13.0%,-37.0%,-30.0%,-26.0%
cons disc - travel service,RCL,2026-04-15,14.75,18.19,4.27,13.0%,39.0%,34.0%,36.0%
cons disc - travel service,EXPE,2026-04-15,11.20,26.23,2.15,11.0%,-24.0%,22.0%,-31.0%
cons disc - travel service,MMYT,2026-04-15,30.84,95.99,4.30,11.0%,-56.0%,15.0%,-73.0%
cons disc - travel service,YOU,2026-04-15,28.27,45.81,7.56,17.0%,-216.0%,65.0%,-70.0%
,,,,,,,,,
cons disc - gambling,FLUT,2026-04-15,11.54,NA,1.20,25.0%,-467.0%,27.0%,-110.0%
cons disc - gambling,DKNG,2026-04-15,81.87,NA,3.47,43.0%,-201.0%,-865.0%,-201.0%
,,,,,,,,,
cons disc - restaurants,MCD,2026-04-15,18.62,25.64,8.10,10.0%,9.0%,9.0%,7.0%
cons disc - restaurants,SBUX,2026-04-15,26.27,82.10,2.98,6.0%,-25.0%,-9.0%,-62.0%
cons disc - restaurants,CMG,2026-04-15,21.11,30.90,3.86,5.0%,-1.0%,3.0%,0.0%
cons disc - restaurants,DRI,2026-04-15,15.02,21.28,1.80,6.0%,-4.0%,3.0%,-5.0%
cons disc - restaurants,DPZ,2026-04-15,16.36,21.00,2.51,6.0%,4.0%,8.0%,7.0%
cons disc - restaurants,TXRH,2026-04-15,16.40,26.80,1.83,3.0%,-30.0%,-18.0%,-27.0%
cons disc - restaurants,WING,2026-04-15,28.79,30.96,7.49,9.0%,2.0%,13.0%,0.0%
cons disc - restaurants,CAVA,2026-04-15,67.97,164.71,8.75,21.0%,-21.0%,17.0%,-94.0%
cons disc - restaurants,SG,2026-04-15,NA,NA,1.15,-4.0%,63.0%,141.0%,71.0%
,,,,,,,,,
cons disc - apparel,TJX,2026-04-15,21.85,32.98,2.95,9.0%,27.0%,26.0%,27.0%
cons disc - apparel,NKE,2026-04-15,19.38,30.01,1.45,0.0%,-23.0%,1.0%,-35.0%
cons disc - apparel,RL,2026-04-15,15.45,25.15,2.86,12.0%,21.0%,26.0%,22.0%
cons disc - apparel,AS,2026-04-15,20.07,47.71,3.20,28.0%,193.0%,27.0%,754.0%
cons disc - apparel,LULU,2026-04-15,7.20,12.26,1.77,1.0%,-23.0%,-18.0%,-22.0%
cons disc - apparel,ONON,2026-04-15,18.39,47.98,3.24,35.0%,-16.0%,57.0%,-15.0%
cons disc - apparel,DECK,2026-04-15,10.20,15.43,2.89,7.0%,7.0%,8.0%,5.0%
cons disc - apparel,VFC,2026-04-15,9.57,35.71,0.80,1.0%,85.0%,18.0%,77.0%
cons disc - apparel,CROX,2026-04-15,6.88,NA,1.28,-3.0%,-27.0%,-23.0%,-71.0%
cons disc - apparel,GOOS,2026-04-15,8.19,96.83,1.07,14.0%,0.0%,0.0%,-3.0%
,,,,,,,,,
def - telecom service,TMUS,2026-04-15,10.09,19.62,2.38,11.0%,-31.0%,0.0%,-29.0%
def - telecom service,VZ,2026-04-15,7.07,11.10,1.38,2.0%,-53.0%,-1.0%,-53.0%
def - telecom service,T,2026-04-15,7.23,8.36,1.42,4.0%,-20.0%,5.0%,-7.0%
def - telecom service,CMCSA,2026-04-15,5.33,5.27,0.82,1.0%,-40.0%,-10.0%,-55.0%
def - telecom service,ERIC,2026-04-15,8.45,13.51,1.51,9.0%,62.0%,26.0%,105.0%
,,,,,,,,,
def - staples - discount stores,WMT,2026-04-15,24.03,45.73,1.40,6.0%,-14.0%,11.0%,-19.0%
def - staples - discount stores,COST,2026-04-15,31.67,51.13,1.52,9.0%,12.0%,12.0%,14.0%
def - staples - discount stores,TGT,2026-04-15,9.02,15.12,0.53,-1.0%,-7.0%,0.0%,-5.0%
def - staples - discount stores,SFM,2026-04-15,8.78,14.10,0.80,8.0%,14.0%,13.0%,13.0%
,,,,,,,,,
def - staples - household & personal products,PG,2026-04-15,15.18,21.23,3.91,1.0%,-7.0%,3.0%,-7.0%
def - staples - household & personal products,UL,2026-04-15,12.27,18.58,2.24,,,,
def - staples - household & personal products,CL,2026-04-15,14.59,31.89,3.29,6.0%,-89.0%,9.0%,-105.0%
def - staples - household & personal products,KMB,2026-04-15,11.70,15.96,1.86,-17.0%,-9.0%,-20.0%,12.0%
def - staples - household & personal products,KVUE,2026-04-15,12.39,22.66,2.19,3.0%,23.0%,-1.0%,13.0%
def - staples - household & personal products,ULTA,2026-04-15,13.68,21.06,1.91,12.0%,-8.0%,-4.0%,-9.0%
def - staples - household & personal products,ELF,2026-04-15,20.36,39.43,2.71,38.0%,105.0%,111.0%,128.0%
def - staples - household & personal products,HIMS,2026-04-15,33.98,45.75,2.32,28.0%,-18.0%,7.0%,-21.0%
,,,,,,,,,
def - staples - tobacco,PM,2026-04-15,17.76,21.67,6.05,7.0%,8.0%,33.0%,-468.0%
def - staples - tobacco,MO,2026-04-15,9.84,15.68,5.36,0.0%,-46.0%,25.0%,-63.0%
def - staples - tobacco,MDLZ,2026-04-15,15.13,30.01,1.89,9.0%,-52.0%,24.0%,-62.0%
,,,,,,,,,
def - staples - beverages - Non-alcohol,KO,2026-04-15,21.98,24.74,6.69,6.0%,6.0%,10.0%,3.0%
def - staples - beverages - Non-alcohol,PEP,2026-04-15,13.60,25.74,2.25,6.0%,66.0%,26.0%,67.0%
def - staples - beverages - Non-alcohol,KDP,2026-04-15,12.11,17.11,2.14,11.0%,-397.0%,3.0%,-345.0%
def - staples - beverages - Non-alcohol,COKE,2026-04-15,12.79,28.72,1.71,9.0%,-23.0%,11.0%,-23.0%
def - staples - beverages - Non-alcohol,MNST,2026-04-15,27.77,38.62,8.82,18.0%,47.0%,8.0%,66.0%
def - staples - beverages - Non-alcohol,CELH,2026-04-15,21.51,149.13,3.60,117.0%,-321.0%,-738.0%,-135.0%
def - staples - beverages - Non-alcohol,PRMB,2026-04-15,9.48,125.16,1.08,11.0%,-88.0%,46.0%,-92.0%
,,,,,,,,,
def - utilities - regulated electric,NEE,2026-04-15,20.69,27.55,7.15,13.0%,26.0%,13.0%,28.0%
def - utilities - regulated electric,SO,2026-04-15,13.60,24.19,3.59,10.0%,-64.0%,12.0%,-22.0%
def - utilities - regulated electric,DUK,2026-04-15,12.93,20.29,3.09,8.0%,1.0%,3.0%,-3.0%
def - utilities - regulated electric,AEP,2026-04-15,13.86,20.19,3.32,12.0%,0.0%,2.0%,-12.0%
def - utilities - regulated electric,D,2026-04-15,14.87,18.20,3.28,23.0%,708.0%,24.0%,328.0%
def - utilities - regulated electric,PEG,2026-04-15,14.19,19.22,3.29,19.0%,56.0%,11.0%,10.0%
def - utilities - regulated electric,PCG,2026-04-15,10.18,14.93,1.53,3.0%,20.0%,21.0%,-1.0%
def - utilities - regulated electric,HE,2026-04-15,9.26,21.22,0.84,1.0%,41.0%,19.0%,-17.0%
,,,,,,,,,
def - utilities - waste management,WM,2026-04-15,15.00,33.54,3.59,7.0%,34.0%,22.0%,24.0%
def - utilities - waste management,RSG,2026-04-15,15.01,30.70,3.92,2.0%,6.0%,1.0%,7.0%
def - utilities - waste management,WCN,2026-04-15,16.66,38.31,4.32,5.0%,-221.0%,484.0%,-232.0%
,,,,,,,,,
def - insurance - diversified,BRK-B,2026-04-15,11.03,15.29,2.76,-1.0%,2.0%,-16.0%,-3.0%
def - insurance - diversified,AIG,2026-04-15,NA,14.25,1.55,-9.0%,-57.0%,N/A,-22.0%
,,,,,,,,,
def - insurance - property & casualty,PGR,2026-04-15,NA,10.48,1.35,12.0%,24.0%,N/A,25.0%
def - insurance - property & casualty,ALL,2026-04-15,NA,5.72,0.84,5.0%,101.0%,N/A,100.0%
def - insurance - property & casualty,CB,2026-04-15,NA,12.77,2.14,8.0%,21.0%,N/A,25.0%
def - insurance - property & casualty,TRV,2026-04-15,NA,10.92,1.33,4.0%,20.0%,N/A,20.0%
def - insurance - property & casualty,HIG,2026-04-15,NA,10.42,1.35,7.0%,32.0%,N/A,33.0%
def - insurance - property & casualty,WRB,2026-04-15,NA,14.86,1.68,1.0%,-21.0%,N/A,-22.0%
def - insurance - property & casualty,GWRE,2026-04-15,78.91,62.57,8.68,24.0%,-273.0%,146.0%,-261.0%
,,,,,,,,,
def - insurance - brokers,AON,2026-04-15,14.49,19.28,4.07,4.0%,148.0%,N/A,136.0%
def - insurance - brokers,AJG,2026-04-15,18.87,38.80,4.11,34.0%,-46.0%,N/A,-42.0%
def - insurance - brokers,BRO,2026-04-15,14.46,21.17,3.89,36.0%,17.0%,N/A,26.0%
def - insurance - brokers,ERIE,2026-04-15,NA,22.84,2.78,3.0%,-57.0%,N/A,-58.0%
,,,,,,,,,
def - staples - packaged food,KHC,2026-04-15,7.83,NA,1.05,-3.0%,-477.0%,-17.0%,-69.0%
def - staples - packaged food,GIS,2026-04-15,9.74,8.51,1.01,-8.0%,-46.0%,-26.0%,-52.0%
def - staples - packaged food,MKC,2026-04-15,14.11,8.76,2.02,17.0%,-1.0%,26.0%,526.0%
def - staples - packaged food,CPB,2026-04-15,7.72,11.16,0.61,-5.0%,-22.0%,-23.0%,-16.0%
def - staples - packaged food,PPC,2026-04-15,4.91,7.42,0.43,3.0%,-37.0%,-30.0%,-63.0%
def - staples - packaged food,POST,2026-04-15,8.38,18.42,0.57,10.0%,-15.0%,16.0%,-15.0%
def - staples - packaged food,BRBR,2026-04-15,6.98,11.05,0.81,1.0%,-42.0%,-29.0%,-43.0%
def - staples - packaged food,FRPT,2026-04-15,19.70,26.66,3.05,9.0%,134.0%,74.0%,87.0%
,,,,,,,,,
def - staples - farm products,ADM,2026-04-15,19.07,30.15,0.40,-14.0%,-29.0%,0.0%,-20.0%
def - staples - farm products,TSN,2026-04-15,10.36,110.46,0.40,5.0%,-73.0%,-20.0%,-76.0%
def - staples - farm products,CALM,2026-04-15,2.53,5.25,1.03,-53.0%,-91.0%,-90.0%,-90.0%
def - staples - farm products,VITL,2026-04-15,4.42,8.54,0.73,29.0%,57.0%,60.0%,54.0%
,,,,,,,,,
def - specialty retail,ORLY,2026-04-15,21.79,31.53,4.40,8.0%,12.0%,12.0%,10.0%
def - specialty retail,AZO,2026-04-15,16.81,24.81,2.98,8.0%,-1.0%,1.0%,-4.0%
def - specialty retail,TSCO,2026-04-15,14.93,21.73,1.52,3.0%,-7.0%,-3.0%,-4.0%
def - specialty retail,DKS,2026-04-15,14.24,21.32,1.13,60.0%,-55.0%,-28.0%,-57.0%
,,,,,,,,,
healthcare - drug - general,LLY,2026-04-15,28.22,40.19,13.16,43.0%,64.0%,55.0%,50.0%
healthcare - drug - general,JNJ,2026-04-15,18.19,21.56,6.09,9.0%,28.0%,37.0%,49.0%
healthcare - drug - general,ABBV,2026-04-15,15.29,88.40,6.04,10.0%,-218.0%,13.0%,-5744.0%
healthcare - drug - general,MRK,2026-04-15,10.14,16.27,4.51,7.0%,-18.0%,42.0%,-21.0%
healthcare - drug - general,AZN,2026-04-15,17.38,30.73,5.31,4.0%,57.0%,2.0%,55.0%
healthcare - drug - general,AMGN,2026-04-15,15.17,24.47,5.11,9.0%,94.0%,-5.0%,113.0%
healthcare - drug - general,PFE,2026-04-15,8.69,20.15,2.48,-1.0%,16320.0%,-27.0%,-509.0%
healthcare - drug - general,BMY,2026-04-15,8.05,16.74,2.45,12.0%,-51.0%,,-56.0%
healthcare - drug - general,GILD,2026-04-15,13.00,20.61,5.89,5.0%,-4.0%,14.0%,22.0%
,,,,,,,,,
biotech,NVO,2026-04-15,6.80,11.76,2.94,1.0%,5.0%,-7.0%,4.0%
biotech,VRTX,2026-04-15,21.69,28.84,9.30,12.0%,17.0%,19.0%,30.0%
biotech,REGN,2026-04-15,17.43,18.13,5.55,3.0%,9.0%,-9.0%,-8.0%
biotech,MRNA,2026-04-15,NA,NA,11.01,-30.0%,-33.0%,-33.0%,-26.0%
biotech,UTHR,2026-04-15,14.03,20.76,7.97,7.0%,12.0%,1.0%,21.0%
,,,,,,,,,
healthcare - diagnostics,TMO,2026-04-15,20.40,29.89,4.42,7.0%,11.0%,6.0%,7.0%
healthcare - diagnostics,ILMN,2026-04-15,18.17,24.24,4.66,5.0%,101.0%,19.0%,79.0%
,,,,,,,,,
healthcare - healthcare plans,UNH,2026-04-15,NA,23.83,0.64,12.0%,-111.0%,N/A,-100.0%
healthcare - healthcare plans,CVS,2026-04-15,9.56,54.35,0.24,8.0%,-36.0%,3.0%,79.0%
healthcare - healthcare plans,ELV,2026-04-15,NA,12.39,0.34,9.0%,-65.0%,N/A,31.0%
healthcare - healthcare plans,CI,2026-04-15,NA,12.16,0.26,10.0%,-10.0%,N/A,-13.0%
healthcare - healthcare plans,HUM,2026-04-15,NA,20.20,0.18,11.0%,17.0%,N/A,15.0%
healthcare - healthcare plans,OSCR,2026-04-15,NA,NA,0.40,17.0%,129.0%,N/A,130.0%
healthcare - healthcare plans,ALHC,2026-04-15,NA,NA,1.08,44.0%,-54.0%,N/A,-65.0%
,,,,,,,,,
healthcare - hospital,HCA,2026-04-15,10.33,17.21,1.44,7.0%,25.0%,10.0%,31.0%
healthcare - hospital,THC,2026-04-15,7.69,12.46,0.79,9.0%,4.0%,14.0%,17.0%
healthcare - hospital,UHS,2026-04-15,6.18,7.77,0.63,9.0%,33.0%,10.0%,34.0%
healthcare - hospital,DVA,2026-04-15,8.71,15.10,0.71,10.0%,-7.0%,13.0%,-19.0%
,,,,,,,,,
healthcare - health informaction service,GEHC,2026-04-15,11.50,16.23,1.64,7.0%,-2.0%,0.0%,-18.0%
healthcare - health informaction service,VEEV,2026-04-15,21.00,30.98,8.58,16.0%,30.0%,28.0%,25.0%
,,,,,,,,,
healthcare - medical devices,ABT,2026-04-15,15.97,27.26,3.98,4.0%,16.0%,13.0%,-80.0%
healthcare - medical devices,SYK,2026-04-15,20.23,40.76,5.22,11.0%,223.0%,13.0%,55.0%
healthcare - medical devices,BSX,2026-04-15,19.46,33.20,4.77,16.0%,20.0%,68.0%,19.0%
healthcare - medical devices,MDT,2026-04-15,13.79,24.31,3.15,9.0%,-9.0%,3.0%,-12.0%
healthcare - medical devices,EW,2026-04-15,23.21,43.20,7.42,13.0%,-77.0%,7.0%,-83.0%
,,,,,,,,,
healthcare - medical instruments,ISRG,2026-04-15,45.03,59.54,16.55,19.0%,18.0%,21.0%,16.0%
healthcare - medical instruments,BDX,2026-04-15,11.29,25.40,2.02,2.0%,28.0%,14.0%,26.0%
healthcare - medical instruments,ALC,2026-04-15,16.03,40.95,3.79,9.0%,-25.0%,12.0%,-24.0%
,,,,,,,,,
Industry - industrial dis,GWW,2026-04-15,19.32,32.10,3.01,5.0%,0.0%,27.0%,-5.0%
Industry - industrial dis,FAST,2026-04-15,27.09,39.34,6.04,12.0%,14.0%,12.0%,14.0%
Industry - industrial dis,CNM,2026-04-15,13.83,23.04,1.35,-7.0%,7.0%,-6.0%,9.0%
,,,,,,,,,
Industry - marine shipping,KEX,2026-04-15,11.08,22.50,2.27,6.0%,189.0%,16.0%,114.0%
Industry - marine shipping,MATX,2026-04-15,7.63,12.18,1.54,-4.0%,-5.0%,-10.0%,12.0%
,,,,,,,,,
Industry - specialty chemicals,LIN,2026-04-15,19.65,34.19,6.80,6.0%,-11.0%,6.0%,-11.0%
Industry - specialty chemicals,SHW,2026-04-15,20.67,31.94,3.44,6.0%,4.0%,15.0%,-1.0%
Industry - specialty chemicals,ECL,2026-04-15,21.85,37.08,4.74,5.0%,24.0%,13.0%,19.0%
,,,,,,,,,
IT servies,IBM,2026-04-15,14.76,22.00,3.41,12.0%,25.0%,27.0%,92.0%
IT servies,ACN,2026-04-15,9.23,15.88,1.65,8.0%,7.0%,8.0%,2.0%
IT servies,INFY,2026-04-15,12.10,18.48,2.92,3.0%,-10.0%,-11.0%,-7.0%
IT servies,IT,2026-04-15,8.87,15.81,1.65,2.0%,4.0%,0.0%,-39.0%
IT servies,EPAM,2026-04-15,8.42,19.12,1.24,13.0%,5.0%,-1.0%,6.0%
IT servies,GLOB,2026-04-15,5.81,21.43,0.86,-5.0%,21.0%,-3.0%,8.0%
,,,,,,,,,
oil & gas integrated,XOM,2026-04-15,11.23,22.30,1.92,-2.0%,-18.0%,-7.0%,-15.0%
oil & gas integrated,CVX,2026-04-15,11.27,27.84,2.00,-5.0%,-24.0%,29.0%,-14.0%
oil & gas integrated,SHEL,2026-04-15,5.62,15.02,0.95,-6.0%,64.0%,-18.0%,349.0%
,,,,,,,,,
